,ave,std,max,min,mad,median,q05,q95,abs_mean,abs_std,abs_max,abs_min,abs_mad,abs_median,abs_q05,abs_q95
1843,4.245433333333334,7.199014375890317,282.0,-211.0,3.5656277800000002,4.0,-2.0,11.0,5.4027,6.376540633065574,282.0,0.0,3.151827956,4.0,1.0,12.0
1844,4.490986666666666,5.3983003223976,118.0,-116.0,3.1960471978666667,4.0,-2.0,11.0,5.263653333333333,4.648065291053389,118.0,0.0,2.814568505955555,5.0,1.0,11.0
1845,4.324226666666667,5.2273529856659255,96.0,-119.0,3.198031533688889,4.0,-2.0,11.0,5.11468,4.456922061089737,119.0,0.0,2.781071700266667,5.0,1.0,11.0
1846,4.136973333333334,5.138536854302877,102.0,-98.0,3.11800084391111,4.0,-2.0,10.0,4.952466666666667,4.357996542347715,102.0,0.0,2.709418392888889,4.0,1.0,11.0
1847,4.37616,5.479893902499198,140.0,-112.0,3.3092819733333334,4.0,-2.0,11.0,5.244213333333334,4.655983716579274,140.0,0.0,2.870308630755556,5.0,1.0,11.0
1848,4.543653333333333,4.674686449853607,114.0,-102.0,2.9847891754666667,5.0,-1.0,10.0,5.14664,4.0011919191634,114.0,0.0,2.6346269855999993,5.0,1.0,11.0
1849,4.74512,4.768268843251019,85.0,-76.0,3.0684611583999994,5.0,-1.0,11.0,5.3714933333333335,4.049638094992385,85.0,0.0,2.727937049955556,5.0,1.0,11.0
1850,4.709446666666667,4.297430458604987,99.0,-49.0,2.891326680622223,5.0,-1.0,10.0,5.215633333333333,3.666596772453738,99.0,0.0,2.5765504066666662,5.0,1.0,11.0
1851,4.45394,5.099646901409626,120.0,-110.0,3.104808441866667,4.0,-2.0,11.0,5.15154,4.39381053288297,120.0,0.0,2.7062718951999996,5.0,1.0,11.0
1852,4.4806333333333335,4.342262540103029,83.0,-62.0,2.9288377893333326,4.0,-1.0,10.0,5.034446666666667,3.6858690514847807,83.0,0.0,2.5622507778666668,5.0,1.0,11.0
1853,4.43746,4.253457733940466,80.0,-79.0,2.848661002133333,4.0,-1.0,10.0,4.953353333333333,3.6396720186355043,80.0,0.0,2.5144500809777774,5.0,1.0,10.0
1854,4.65166,4.390068457599162,78.0,-77.0,2.9112259912000003,5.0,-1.0,10.0,5.16558,3.77192145281548,78.0,0.0,2.583577271466667,5.0,1.0,11.0
1855,4.59594,4.4656386399472305,82.0,-69.0,3.054596821066667,5.0,-2.0,11.0,5.2018466666666665,3.7423715242414213,82.0,0.0,2.662816003022222,5.0,1.0,11.0
1856,4.67582,4.962884731930857,74.0,-96.0,3.1229916037333334,5.0,-1.0,11.0,5.353233333333334,4.2233121032340275,96.0,0.0,2.769445189333334,5.0,1.0,11.0
1857,4.60046,4.739450481965795,72.0,-60.0,3.1096917616,5.0,-2.0,11.0,5.273873333333333,3.9765360323042875,72.0,0.0,2.728721570311111,5.0,1.0,11.0
1858,4.536066666666667,4.087556391008025,75.0,-71.0,2.8568032008888884,5.0,-1.0,10.0,5.024306666666667,3.4699177879048646,75.0,0.0,2.500736210666667,5.0,1.0,10.0
1859,4.28384,5.63579452567245,103.0,-82.0,3.4567382527999997,4.0,-3.0,11.0,5.280613333333333,4.71471360183393,103.0,0.0,2.977897255111112,5.0,1.0,12.0
1860,4.191213333333334,9.460801631271648,283.0,-300.0,3.8144464951111114,4.0,-3.0,11.0,5.603186666666667,8.699266848042244,300.0,0.0,3.4448955134222223,4.0,1.0,12.0
1861,4.35582,5.226820026738752,104.0,-102.0,3.236072800533334,4.0,-2.0,11.0,5.176566666666667,4.41541853641244,104.0,0.0,2.804231125333333,5.0,1.0,11.0
1862,4.54324,4.745956924560195,106.0,-84.0,3.025207957333334,5.0,-1.0,11.0,5.146906666666666,4.083436003451773,106.0,0.0,2.656950677333334,5.0,1.0,11.0
1863,4.475986666666667,5.316607797140204,79.0,-76.0,3.3167805292444448,4.0,-2.0,11.0,5.323386666666667,4.4679160853411135,79.0,0.0,2.893385526755556,5.0,1.0,11.0
1864,4.663493333333333,5.917261474407842,165.0,-123.0,3.4752510833777777,5.0,-2.0,11.0,5.602266666666667,5.037528895553657,165.0,0.0,3.036869116444445,5.0,1.0,12.0
1865,4.40128,10.932675085151702,432.0,-333.0,4.450740249599999,4.0,-4.0,12.0,6.264573333333334,9.98246655970088,432.0,0.0,4.012393539555555,5.0,1.0,14.0
1866,4.288166666666666,5.608174062592119,90.0,-81.0,3.429307057777778,4.0,-2.0,11.0,5.2685,4.699237700829762,90.0,0.0,2.95979964,5.0,1.0,12.0
1867,4.26226,6.9191116134782895,157.0,-155.0,3.704638045866667,4.0,-3.0,11.0,5.484153333333333,5.99707834278325,157.0,0.0,3.2300571864,5.0,1.0,12.0
1868,4.4559066666666665,5.712699888046716,119.0,-119.0,3.4425533210666663,4.0,-2.0,11.0,5.41096,4.817830765848387,119.0,0.0,2.983658109866667,5.0,1.0,12.0
1869,4.750533333333333,6.233484747001699,117.0,-108.0,3.482930304,5.0,-2.0,11.0,5.691226666666667,5.388299600718778,117.0,0.0,3.086825917866667,5.0,1.0,12.0
1870,4.67438,6.588314983481144,153.0,-161.0,3.594572755466667,5.0,-2.0,12.0,5.7011666666666665,5.722966915964512,161.0,0.0,3.1537642488888884,5.0,1.0,12.0
1871,4.720533333333333,4.282841035310297,56.0,-67.0,2.961621816888889,5.0,-1.0,11.0,5.2444,3.6224847995044533,67.0,0.0,2.6197127199999994,5.0,1.0,11.0
1872,4.750606666666667,5.151661210655946,95.0,-101.0,3.1797739478222224,5.0,-1.0,11.0,5.44894,4.406459159266332,101.0,0.0,2.827538135466667,5.0,1.0,11.0
1873,4.67724,5.082917622397302,85.0,-61.0,3.2418044527999994,5.0,-2.0,11.0,5.4244666666666665,4.276416330737663,85.0,0.0,2.8507340311111116,5.0,1.0,12.0
1874,4.686166666666667,7.4886480202515,160.0,-168.0,3.9050857444444462,5.0,-3.0,12.0,5.9981,6.485577086227635,168.0,0.0,3.4288882800000002,5.0,1.0,13.0
1875,4.6312,4.845669863920729,71.0,-75.0,3.167778730666667,5.0,-2.0,11.0,5.332226666666666,4.061507365609813,75.0,0.0,2.7676889420444444,5.0,1.0,11.0
1876,4.3161933333333335,6.173530798970639,187.0,-143.0,3.4094285518222223,4.0,-2.0,11.0,5.285286666666667,5.3672795935890205,187.0,0.0,2.967386483644445,5.0,1.0,11.0
1877,4.200066666666666,4.834150299926869,77.0,-70.0,3.177740743111111,4.0,-2.0,11.0,4.985306666666666,4.019482364792606,77.0,0.0,2.7110267552000002,4.0,1.0,11.0
1878,4.280126666666667,4.871632231873239,91.0,-77.0,3.188567516711111,4.0,-2.0,11.0,5.0461133333333335,4.0729568481639316,91.0,0.0,2.7295261110222224,4.0,1.0,11.0
1879,4.387253333333334,5.114993249607325,134.0,-131.0,3.225604270933334,4.0,-2.0,11.0,5.176693333333334,4.3142720767524505,134.0,0.0,2.7881707299555565,5.0,1.0,11.0
1880,4.336833333333334,7.681059603340311,213.0,-258.0,3.799187355555555,4.0,-3.0,12.0,5.624006666666666,6.795385458410663,258.0,0.0,3.344679629511111,5.0,1.0,13.0
1881,4.321653333333333,5.488152688469508,110.0,-101.0,3.3784672355555556,4.0,-2.0,11.0,5.240093333333333,4.6192933200971416,110.0,0.0,2.9022105879111106,5.0,1.0,11.0
1882,4.522626666666667,5.627089756545243,108.0,-71.0,3.4506031578666665,5.0,-2.0,11.0,5.449853333333333,4.734694086634269,108.0,0.0,2.997397631288889,5.0,1.0,12.0
1883,4.504373333333334,5.637065967094378,153.0,-125.0,3.2705600383999998,5.0,-2.0,11.0,5.323013333333333,4.871485118756972,153.0,0.0,2.8682427217777775,5.0,1.0,11.0
1884,4.32044,5.241944428639302,96.0,-105.0,3.380410379733333,4.0,-2.0,11.0,5.225973333333333,4.339738272616302,105.0,0.0,2.889251692088888,5.0,1.0,12.0
1885,4.332446666666667,5.308172980586148,158.0,-86.0,3.240680880622222,4.0,-2.0,11.0,5.163166666666666,4.504270406540315,158.0,0.0,2.8220881311111103,5.0,1.0,11.0
1886,4.390573333333333,5.110731187261174,208.0,-154.0,3.0309283797333335,4.0,-1.0,10.0,5.034986666666667,4.477228633540746,208.0,0.0,2.657700750222223,5.0,1.0,11.0
1887,4.386826666666667,6.688746523738407,143.0,-118.0,3.7313975025777784,4.0,-3.0,12.0,5.604773333333333,5.707014369648605,143.0,0.0,3.256425088,5.0,1.0,13.0
1888,4.37744,7.347632201219186,151.0,-156.0,3.9210430272000005,4.0,-3.0,12.0,5.748493333333333,6.332804415057146,156.0,0.0,3.4127837189333334,5.0,1.0,13.0
1889,4.2534133333333335,7.0432733204916405,197.0,-214.0,3.700273207111111,4.0,-3.0,11.0,5.461106666666667,6.154304169578201,214.0,0.0,3.2231947845333333,5.0,1.0,12.0
1890,4.15834,7.449033832099762,141.0,-140.0,4.1949156288000005,4.0,-4.0,13.0,5.79878,6.257310780560716,141.0,0.0,3.604441853333333,5.0,1.0,14.0
1891,4.1626,5.865200528869263,120.0,-105.0,3.584619058666667,4.0,-3.0,11.0,5.2762,4.887684471171388,120.0,0.0,3.059044304,4.0,1.0,12.0
1892,4.14128,4.923720975893636,156.0,-105.0,3.192696629333333,4.0,-2.0,11.0,4.95892,4.099059784333569,156.0,0.0,2.7149561594666665,4.0,1.0,11.0
1893,4.21358,7.563198503063633,158.0,-135.0,4.092378568533333,4.0,-4.0,12.0,5.7639,6.46015337902627,158.0,0.0,3.539091474666666,5.0,1.0,14.0
1894,4.28564,6.73514109265007,178.0,-191.0,3.6473981776,4.0,-3.0,11.0,5.441773333333333,5.840878680562309,191.0,0.0,3.167566601244444,5.0,1.0,12.0
1895,4.17944,7.42393844614481,243.0,-168.0,4.094555213866667,4.0,-4.0,12.0,5.713746666666666,6.319460309209921,243.0,0.0,3.4973411751111114,5.0,0.0,14.0
1896,4.4525266666666665,5.931139924620527,161.0,-166.0,3.521113321688889,4.0,-3.0,11.0,5.431273333333333,5.05020989756092,166.0,0.0,3.0353191096,5.0,1.0,12.0
1897,4.33178,6.383221783321404,167.0,-156.0,3.7038460184000006,4.0,-3.0,12.0,5.494953333333333,5.41435591424828,167.0,0.0,3.1724653255111113,5.0,1.0,13.0
1898,4.016,6.884106812519499,215.0,-184.0,3.7211174400000004,4.0,-3.0,11.0,5.316853333333333,5.9371855537483045,215.0,0.0,3.202786510222222,4.0,0.0,12.0
1899,4.158313333333333,7.886242758161487,229.0,-283.0,3.872445660888889,4.0,-3.0,12.0,5.558086666666667,6.970794542398489,283.0,0.0,3.3901850361777774,4.0,1.0,13.0
1900,4.23112,5.05798320481863,157.0,-106.0,3.2486799786666665,4.0,-2.0,11.0,5.054493333333333,4.2352823669031086,157.0,0.0,2.7719982983111104,4.0,1.0,11.0
1901,4.068566666666666,5.194430847195973,103.0,-115.0,3.2413611551111114,4.0,-2.0,11.0,4.964833333333333,4.34577065015008,115.0,0.0,2.7709281888888886,4.0,0.0,11.0
1902,3.85982,5.900166238958383,147.0,-177.0,3.5170893821333333,4.0,-3.0,11.0,4.987993333333334,4.982973814916399,177.0,0.0,2.9463559558222223,4.0,0.0,12.0
1903,4.0022,5.968389450917022,137.0,-104.0,3.480891826666667,4.0,-3.0,11.0,5.108453333333333,5.053999883978472,137.0,0.0,2.9882884227555557,4.0,0.0,12.0
1904,4.120666666666667,8.100465645412822,297.0,-243.0,3.770280782222222,4.0,-3.0,11.0,5.465653333333333,7.261128365003366,297.0,0.0,3.3150440611555556,4.0,0.0,12.0
1905,4.10978,8.15155433054662,305.0,-165.0,4.014710661066666,4.0,-3.0,12.0,5.64058,7.177874853291611,305.0,0.0,3.525320395733332,4.0,0.0,13.0
1906,4.04818,6.200740414026742,135.0,-166.0,3.3692756597333338,4.0,-2.0,10.0,5.06198,5.404927372425955,166.0,0.0,2.9285346381333333,4.0,0.0,11.0
1907,4.228713333333333,8.662716115370063,180.0,-201.0,4.5117286467555555,4.0,-5.0,13.0,6.098726666666667,7.465257614159331,201.0,0.0,3.882371958755556,5.0,1.0,15.0
1908,3.9804866666666667,5.086949158729672,94.0,-89.0,3.286850562133333,4.0,-3.0,11.0,4.90742,4.199821408933057,94.0,0.0,2.7801603213333332,4.0,0.0,11.0
1909,4.11232,7.709712088139428,160.0,-211.0,3.962951931733333,4.0,-3.0,12.0,5.62548,6.686158299129529,211.0,0.0,3.469444283733333,4.0,1.0,13.0
1910,4.143213333333334,7.152117003121505,140.0,-108.0,4.0788305475555555,4.0,-4.0,12.0,5.688186666666667,5.996951353367736,140.0,0.0,3.4924459957333336,5.0,1.0,14.0
1911,4.062813333333334,6.225521091917366,144.0,-198.0,3.5746935617777775,4.0,-3.0,11.0,5.193693333333333,5.3187446657635,198.0,0.0,3.0493030894222217,4.0,0.0,12.0
1912,4.07266,5.420248738299984,86.0,-80.0,3.4707544237333336,4.0,-3.0,11.0,5.11138,4.454142651305455,86.0,0.0,2.929928824,4.0,0.0,12.0
1913,4.0632,6.073580905520244,141.0,-131.0,3.51352416,4.0,-3.0,11.0,5.17732,5.156866125796583,141.0,0.0,3.0189747904000006,4.0,0.0,12.0
1914,4.034366666666667,8.864088000424113,188.0,-183.0,4.569107708888889,4.0,-5.0,13.0,6.058126666666666,7.625426912957699,188.0,0.0,3.983949580088889,5.0,0.0,16.0
1915,3.9614866666666666,6.317473344591066,120.0,-101.0,3.7402088824888895,4.0,-3.0,11.0,5.2841933333333335,5.261279821145352,120.0,0.0,3.1905148423111114,4.0,0.0,12.0
1916,4.20374,12.442659233896054,389.0,-298.0,4.9480359608,4.0,-5.0,13.0,6.54486,11.386651773867687,389.0,0.0,4.513862859733333,5.0,1.0,16.0
1917,4.06978,6.8680165901526875,107.0,-87.0,4.104334624800001,4.0,-4.0,12.0,5.608646666666667,5.6811745622525045,107.0,0.0,3.464416020622222,5.0,0.0,14.0
1918,4.0344066666666665,8.008153993575847,173.0,-143.0,4.487358746666667,4.0,-5.0,13.0,5.957006666666667,6.702306397504459,173.0,0.0,3.813547020088888,5.0,0.0,15.0
1919,4.148993333333333,6.707746835741961,88.0,-84.0,4.117828164355555,4.0,-4.0,13.0,5.670513333333333,5.4820791880852155,88.0,0.0,3.4565767480888887,5.0,0.0,14.0
1920,4.016086666666666,7.908652110042322,147.0,-174.0,4.396130824711111,4.0,-5.0,13.0,5.849953333333334,6.667357474206715,174.0,0.0,3.74572795768889,5.0,0.0,15.0
1921,4.040626666666666,5.78932347075752,134.0,-139.0,3.3605360956444446,4.0,-3.0,11.0,5.0228,4.961285208727621,139.0,0.0,2.880836501333333,4.0,0.0,11.0
1922,4.01968,6.696949929521826,177.0,-166.0,3.5583526314666667,4.0,-3.0,11.0,5.20904,5.820033914308269,177.0,0.0,3.0765405386666673,4.0,0.0,12.0
1923,4.115093333333333,7.300763580997172,295.0,-203.0,3.888306729244444,4.0,-3.0,12.0,5.5100533333333335,6.31461517113967,295.0,0.0,3.3672150542222226,4.0,0.0,13.0
1924,4.17156,7.601018725778658,159.0,-162.0,3.9972279290666664,4.0,-3.0,12.0,5.658333333333333,6.569670079944802,162.0,0.0,3.4787925555555557,5.0,0.0,13.0
1925,4.304626666666667,4.896831879256755,91.0,-78.0,3.146200470577778,4.0,-2.0,10.0,5.059146666666667,4.11263432569639,91.0,0.0,2.7182642666666665,4.0,1.0,11.0
1926,4.24118,6.460792300730696,144.0,-163.0,3.6170583344,4.0,-3.0,11.0,5.391633333333333,5.537116674163186,163.0,0.0,3.1328906999999995,5.0,1.0,12.0
1927,4.202266666666667,5.809899014762015,117.0,-100.0,3.438300718222222,4.0,-2.0,11.0,5.213573333333334,4.922657952268366,117.0,0.0,2.975228967822223,4.0,1.0,12.0
1928,4.284373333333333,5.353984457854984,106.0,-98.0,3.4293534577777782,4.0,-3.0,11.0,5.207306666666667,4.461491153412459,106.0,0.0,2.9184656483555558,5.0,1.0,12.0
1929,4.28514,8.338706059127215,258.0,-220.0,4.1592944050666665,4.0,-4.0,12.0,5.876353333333333,7.305121988523122,258.0,0.0,3.6072236344,5.0,1.0,14.0
1930,4.51344,7.9626027185429145,203.0,-240.0,3.9762735488,5.0,-3.0,12.0,5.9052,6.993046473318563,240.0,0.0,3.4883053493333334,5.0,1.0,13.0
1931,4.435486666666667,6.731715492337647,208.0,-193.0,3.4536333749333332,4.0,-2.0,11.0,5.446126666666666,5.943834889343481,208.0,0.0,3.0532286288000003,5.0,1.0,12.0
1932,4.362886666666666,6.0867468259929325,125.0,-121.0,3.564045019555556,4.0,-2.0,11.0,5.417433333333333,5.170552611631658,125.0,0.0,3.094677810666667,5.0,1.0,12.0
1933,4.323533333333334,6.550692502275666,248.0,-247.0,3.5412986071111114,4.0,-3.0,11.0,5.362386666666667,5.7314269513669,248.0,0.0,3.0515883639111108,5.0,1.0,12.0
1934,4.4291,6.08201116372964,103.0,-77.0,3.766881818666667,4.0,-3.0,12.0,5.61598,5.006842893757677,103.0,0.0,3.214584227199999,5.0,1.0,13.0
1935,4.4441733333333335,7.569628703695687,159.0,-116.0,4.273186097955556,4.0,-4.0,13.0,6.040893333333333,6.3684732433788165,159.0,0.0,3.664083949511111,5.0,1.0,15.0
1936,4.61434,7.864433356986387,222.0,-195.0,4.345056147733334,5.0,-4.0,14.0,6.22934,6.658577331188235,222.0,0.0,3.7385706818666673,5.0,1.0,15.0
1937,4.430373333333334,5.1446822298036246,88.0,-71.0,3.2854903459555556,4.0,-2.0,11.0,5.248986666666666,4.30628021229661,88.0,0.0,2.8446626101333328,5.0,1.0,12.0
1938,4.329946666666666,14.98832010362577,395.0,-466.0,5.318841466666667,4.0,-5.0,13.0,6.968333333333334,13.958521035229776,466.0,0.0,4.955153844444444,5.0,1.0,16.0
1939,4.3959,12.412071687950563,458.0,-467.0,4.514612516,4.0,-4.0,12.0,6.267446666666666,11.580260775564875,467.0,0.0,4.037937824977777,5.0,1.0,14.0
1940,4.44638,7.3037734902113876,105.0,-98.0,4.317187766666667,4.0,-4.0,13.0,6.036673333333333,6.055895163039929,105.0,0.0,3.625092711822222,5.0,1.0,15.0
1941,4.486773333333334,6.127911721293749,78.0,-78.0,3.9288588394666664,4.0,-4.0,13.0,5.733626666666667,4.980750676334264,78.0,0.0,3.3009983882666667,5.0,1.0,14.0
1942,4.3102,6.452848483811138,103.0,-104.0,3.8760503840000005,4.0,-3.0,12.0,5.604306666666667,5.367377277983588,104.0,0.0,3.2987638215111112,5.0,1.0,13.0
1943,4.451173333333333,5.494612260664822,85.0,-79.0,3.494391218488889,4.0,-3.0,12.0,5.39372,4.572901774344628,85.0,0.0,3.0009890218666677,5.0,1.0,12.0
1944,4.610613333333333,8.103772938045244,180.0,-227.0,4.130758273422222,5.0,-3.0,12.0,6.07676,7.071193292570725,227.0,0.0,3.594691450133333,5.0,1.0,14.0
1945,4.41288,5.573178970847095,92.0,-70.0,3.6224993696,4.0,-3.0,12.0,5.4485866666666665,4.565815259105661,92.0,0.0,3.0720765681777777,5.0,1.0,13.0
1946,4.244533333333333,5.055134730628175,67.0,-60.0,3.3548297991111107,4.0,-3.0,11.0,5.131093333333333,4.152381985454843,67.0,0.0,2.846162875733333,4.0,1.0,11.0
1947,4.631333333333333,11.204525358003592,413.0,-370.0,4.7012707377777785,5.0,-4.0,13.0,6.603853333333333,10.167576424557847,413.0,0.0,4.221626720533332,5.0,1.0,15.0
1948,4.699246666666666,6.343434061573182,132.0,-102.0,3.852939160444444,5.0,-3.0,12.0,5.859873333333334,5.289978992693687,132.0,0.0,3.291488360266667,5.0,1.0,13.0
1949,4.720726666666667,7.9237797155475045,212.0,-240.0,3.8290841147555574,5.0,-2.0,12.0,5.918006666666667,7.074507574218271,240.0,0.0,3.3788975434666675,5.0,1.0,13.0
1950,4.57432,9.25367858789408,317.0,-307.0,4.2706906016,5.0,-3.0,13.0,6.18384,8.265287550205896,317.0,0.0,3.7624027178666672,5.0,1.0,14.0
1951,4.027166666666667,6.5410351275486835,121.0,-113.0,3.8759704577777776,4.0,-4.0,12.0,5.428753333333334,5.43431327684503,121.0,0.0,3.277969077155556,4.0,0.0,13.0
1952,4.274446666666667,6.488995279770757,142.0,-122.0,3.711545150222222,4.0,-3.0,12.0,5.48154,5.50732192319447,142.0,0.0,3.2090947288,5.0,1.0,13.0
1953,4.321433333333333,10.612822974698995,378.0,-264.0,4.672812556444444,4.0,-4.0,13.0,6.386806666666667,9.51395557615024,378.0,0.0,4.198576246755556,5.0,1.0,15.0
1954,4.19824,6.880787009535982,115.0,-128.0,4.001096283733333,4.0,-4.0,12.0,5.6415733333333336,5.756996144806737,128.0,0.0,3.4021229361777783,5.0,1.0,13.0
1955,4.49256,6.498397713351008,103.0,-95.0,3.919394841599999,4.0,-3.0,12.0,5.76952,5.396741591157762,103.0,0.0,3.356297639466667,5.0,1.0,13.0
1956,4.492986666666667,13.583999201758822,501.0,-386.0,5.160906721422221,4.0,-5.0,14.0,6.9488,12.507036208991783,501.0,0.0,4.760131946666667,5.0,1.0,16.0
1957,4.37122,6.914399547640226,116.0,-86.0,4.0213118312,4.0,-4.0,12.0,5.784433333333333,5.784178483042663,116.0,0.0,3.433229783111111,5.0,1.0,14.0
1958,4.26126,5.739675615535644,95.0,-92.0,3.6291018578666656,4.0,-3.0,12.0,5.35466,4.736006666956984,95.0,0.0,3.078351765333333,5.0,1.0,12.0
1959,4.40736,8.466498826221843,166.0,-132.0,4.594998028799999,4.0,-5.0,14.0,6.278853333333333,7.1890397156900665,166.0,0.0,3.9596947047111106,5.0,1.0,16.0
1960,4.5235666666666665,6.441941834803094,106.0,-136.0,3.878313673333333,5.0,-3.0,12.0,5.760326666666667,5.364682832386412,136.0,0.0,3.3085972802666666,5.0,1.0,13.0
1961,4.5324333333333335,5.578992344494307,119.0,-97.0,3.523553368444445,5.0,-3.0,12.0,5.49266,4.636672238714205,119.0,0.0,3.0319107554666664,5.0,1.0,12.0
1962,4.507686666666666,6.0009516738010396,118.0,-118.0,3.5390643289777777,5.0,-2.0,11.0,5.504166666666666,5.10242519499385,118.0,0.0,3.0714761666666663,5.0,1.0,12.0
1963,4.798,7.881085167032692,236.0,-150.0,4.05700288,5.0,-3.0,13.0,6.1606,6.868712798002016,236.0,0.0,3.5789934213333336,5.0,1.0,14.0
1964,4.453866666666666,6.633267047021425,172.0,-137.0,3.7137769742222217,4.0,-3.0,12.0,5.593266666666667,5.7054755874130905,172.0,0.0,3.2170964986666664,5.0,1.0,13.0
1965,4.337773333333334,11.142710183877641,280.0,-290.0,4.710121197155554,4.0,-4.0,13.0,6.400826666666667,10.099779107495818,290.0,0.0,4.234303053155555,5.0,1.0,15.0
1966,4.3488,9.299165288158951,293.0,-217.0,4.788957077333332,4.0,-5.0,14.0,6.364426666666667,8.054841136922597,293.0,0.0,4.124762348088889,5.0,1.0,16.0
1967,4.311146666666667,6.686287893502207,129.0,-113.0,3.9652745756444436,4.0,-4.0,12.0,5.664333333333333,5.586382485414932,129.0,0.0,3.357058328888889,5.0,1.0,13.0
1968,4.4219,9.21040784117352,343.0,-209.0,4.438822250666666,4.0,-4.0,13.0,6.1853,8.131835673553429,343.0,0.0,3.890594518666666,5.0,1.0,15.0
1969,4.27674,7.6602366913327895,132.0,-131.0,4.220357781333333,4.0,-4.0,12.0,5.876406666666667,6.5144046239396465,132.0,0.0,3.6306704241777776,5.0,1.0,14.0
1970,4.128606666666666,8.77243599935871,216.0,-175.0,4.397342861333334,4.0,-4.0,12.0,5.967726666666667,7.641147885815039,216.0,0.0,3.842988507022222,5.0,0.0,14.0
1971,4.39174,7.007441316245563,156.0,-154.0,3.812787084266666,4.0,-3.0,12.0,5.664833333333333,6.025047052112437,156.0,0.0,3.3215361422222225,5.0,1.0,13.0
1972,4.39344,9.551564610871008,316.0,-324.0,4.2484554496,4.0,-4.0,12.0,6.035933333333333,8.608257439392899,324.0,0.0,3.7373723884444443,5.0,1.0,14.0
1973,4.432906666666667,9.194610491498239,236.0,-293.0,4.470963952355555,4.0,-4.0,13.0,6.223,8.091085677323095,293.0,0.0,3.8967245866666667,5.0,1.0,15.0
1974,4.640093333333334,8.140948492542988,196.0,-168.0,4.4369943223111115,5.0,-4.0,14.0,6.29916,6.93728843287289,196.0,0.0,3.825065800533333,5.0,1.0,15.0
1975,4.25088,13.052301775656696,403.0,-311.0,5.101832192000001,4.0,-5.0,13.0,6.725013333333333,11.966895046070606,403.0,0.0,4.710926724266667,5.0,1.0,16.0
1976,4.484266666666667,10.403060797351031,374.0,-314.0,4.532923384888888,4.0,-4.0,13.0,6.34468,9.384946610348184,374.0,0.0,4.045290781333334,5.0,1.0,15.0
1977,4.5604933333333335,8.407452951105727,205.0,-198.0,4.1466537980444444,5.0,-3.0,12.0,6.019106666666667,7.43327765027423,205.0,0.0,3.599399459555556,5.0,1.0,14.0
1978,4.70894,9.489388339947968,179.0,-171.0,4.783678672533333,5.0,-5.0,14.0,6.698953333333334,8.20649010728834,179.0,0.0,4.230390697866667,5.0,1.0,17.0
1979,4.602966666666667,6.03995373098967,108.0,-82.0,3.8161750351111103,5.0,-3.0,12.0,5.7371533333333335,4.975272520381831,108.0,0.0,3.236414571733333,5.0,1.0,13.0
1980,4.57692,10.024113919244888,234.0,-243.0,4.6701646608,5.0,-4.0,13.0,6.49392,8.902803945933027,243.0,0.0,4.1181350272,5.0,1.0,15.0
1981,4.416093333333333,11.530582785223158,285.0,-310.0,5.149869881422221,4.0,-5.0,14.0,6.813533333333333,10.297174550699838,310.0,0.0,4.627192287999998,5.0,1.0,17.0
1982,4.422586666666667,8.398545751872396,241.0,-208.0,4.173186232533333,4.0,-3.0,12.0,5.946546666666666,7.398197142770347,241.0,0.0,3.620602117688888,5.0,1.0,14.0
1983,4.37334,9.198605039531692,211.0,-181.0,4.479340206666666,4.0,-4.0,13.0,6.167126666666666,8.10597681074625,211.0,0.0,3.9079230095111113,5.0,1.0,15.0
1984,4.285373333333333,8.098645935035195,269.0,-273.0,4.301758345066666,4.0,-4.0,13.0,5.94736,6.970027707188469,273.0,0.0,3.6597347349333327,5.0,1.0,14.0
1985,4.364606666666667,7.270192639581774,145.0,-138.0,4.024608521955557,4.0,-3.0,12.0,5.77626,6.208076783286618,145.0,0.0,3.4777300501333333,5.0,1.0,14.0
1986,4.448006666666667,6.534922192447484,153.0,-144.0,3.8159232317333327,4.0,-3.0,12.0,5.648686666666666,5.530120205747686,153.0,0.0,3.258651880355556,5.0,1.0,13.0
1987,4.306766666666666,6.392234868703303,115.0,-131.0,3.753709734222223,4.0,-3.0,12.0,5.51674,5.382787964284103,131.0,0.0,3.205373703733333,5.0,1.0,13.0
1988,4.2681466666666665,8.761779641737869,196.0,-177.0,4.479140633422222,4.0,-4.0,13.0,6.143253333333333,7.566119665341508,196.0,0.0,3.903898383644445,5.0,1.0,15.0
1989,4.486973333333333,8.208229984161346,234.0,-331.0,4.361400930844446,4.0,-4.0,13.0,6.118426666666666,7.076207242773619,331.0,0.0,3.7398807487999988,5.0,1.0,15.0
1990,4.388153333333333,6.138305535606268,134.0,-126.0,3.7508913595555553,4.0,-3.0,12.0,5.546806666666667,5.115422131774281,134.0,0.0,3.2046678888888893,5.0,1.0,13.0
1991,4.25244,6.16224692800021,108.0,-100.0,3.7468453712,4.0,-3.0,12.0,5.457026666666667,5.126140374725397,108.0,0.0,3.1987631727999997,5.0,1.0,13.0
1992,4.130873333333334,8.943511544500508,161.0,-124.0,5.007537735288889,4.0,-6.0,15.0,6.441753333333334,7.453466599749715,161.0,0.0,4.298708125599999,5.0,0.0,18.0
1993,4.409793333333333,8.620385035728392,177.0,-173.0,4.580930196711111,4.0,-4.0,13.0,6.296646666666667,7.35591064958188,177.0,0.0,3.993137154311112,5.0,1.0,16.0
