,ave,std,max,min
2196,4.611953333333333,7.749889473818402,295.0,-328.0
2197,4.747913333333333,7.634534315851688,200.0,-217.0
2198,4.8788,6.609947188594796,205.0,-220.0
2199,4.54162,4.56136454173272,105.0,-96.0
2200,4.5759,6.516658829667394,156.0,-176.0
2201,4.58122,8.40659470002547,357.0,-192.0
2202,4.503726666666667,6.187033859172104,112.0,-82.0
2203,4.627553333333333,9.26436015075779,299.0,-353.0
2204,4.506153333333334,5.036756687519766,88.0,-80.0
2205,4.519373333333333,9.067002412273522,353.0,-328.0
2206,4.732506666666667,5.974526364747036,141.0,-115.0
2207,4.573973333333333,5.858360130205238,118.0,-95.0
2208,4.562366666666667,7.703273719771932,197.0,-235.0
2209,4.410213333333333,6.198411180011908,106.0,-99.0
2210,4.399726666666667,5.652640528188735,91.0,-87.0
2211,4.585893333333333,4.576646731679312,89.0,-71.0
2212,4.7251666666666665,6.3851555794384565,114.0,-82.0
2213,4.531946666666666,6.314844304669186,134.0,-122.0
2214,4.470513333333333,7.467841878854364,138.0,-138.0
2215,4.387153333333333,6.45764846039019,148.0,-113.0
2216,4.5471,7.424022429298477,142.0,-151.0
2217,4.448633333333333,6.722340569422759,112.0,-131.0
2218,4.45986,6.177164654015715,179.0,-162.0
2219,4.601006666666667,5.721842586367854,128.0,-137.0
2220,4.5042,7.9025176594911235,297.0,-223.0
2221,4.50524,5.539752443456377,89.0,-76.0
2222,4.4898,6.114391645827734,147.0,-118.0
2223,4.602373333333333,6.828663405448751,129.0,-112.0
2224,4.5472,6.402165681353673,114.0,-116.0
2225,4.264986666666666,8.731807584701285,317.0,-248.0
2226,4.3655333333333335,6.977419050866849,109.0,-115.0
2227,4.434993333333333,5.876110192218616,128.0,-139.0
2228,4.333893333333333,5.861149852700082,93.0,-80.0
2229,4.347613333333333,5.600652410139824,116.0,-111.0
2230,4.37322,7.168787166715366,159.0,-175.0
2231,4.359013333333333,6.17972092299969,105.0,-124.0
2232,4.455706666666667,4.894267169484763,87.0,-78.0
2233,4.434206666666666,7.120179483949927,161.0,-164.0
2234,4.39476,16.247881641415667,665.0,-417.0
2235,4.17588,8.664322633392139,270.0,-306.0
2236,4.312506666666667,6.552512939282228,166.0,-148.0
2237,4.257833333333333,9.577849804293308,237.0,-210.0
2238,4.39394,14.74283646220246,545.0,-509.0
2239,4.533433333333333,21.501085961493647,793.0,-702.0
2240,4.61918,8.251175876218426,169.0,-193.0
2241,4.44114,6.844143563349673,143.0,-129.0
2242,4.40012,5.423127638889689,111.0,-74.0
2243,4.6648,13.41916843376952,291.0,-305.0
2244,4.491973333333333,7.801986587567744,192.0,-194.0
2245,4.522193333333333,53.04731209877426,2259.0,-1515.0
2246,4.772566666666667,13.207871026952173,303.0,-319.0
2247,4.7335666666666665,125.62103002377206,2951.0,-2699.0
2248,4.630793333333333,5.798028160632938,184.0,-151.0
2249,4.794886666666667,5.4519904635972765,116.0,-126.0
2250,4.628046666666667,4.469253913801034,96.0,-96.0
2251,4.522373333333333,4.3560684800447715,101.0,-75.0
2252,4.537493333333333,4.402561769427331,152.0,-113.0
2253,4.620853333333334,3.9725113397108367,88.0,-64.0
2254,4.46804,3.916830457841166,99.0,-93.0
2255,4.763326666666667,3.148598390464301,57.0,-44.0
2256,4.66706,4.126644054314314,103.0,-76.0
2257,4.641086666666666,3.4932051999616838,73.0,-77.0
2258,4.7843,4.480072988656906,151.0,-110.0
2259,4.6202733333333335,3.4926783873274587,91.0,-62.0
2260,4.722,3.93168399725364,77.0,-51.0
2261,5.029413333333333,4.0281430414106,110.0,-86.0
2262,4.916193333333333,3.8562973065037833,93.0,-63.0
2263,5.0120933333333335,4.494623650789237,143.0,-107.0
2264,4.89902,5.840603603846928,160.0,-139.0
2265,4.954453333333333,3.318493471011859,53.0,-40.0
2266,4.641966666666667,4.058838334632181,98.0,-80.0
2267,4.670253333333333,4.101886473194151,85.0,-90.0
2268,4.62438,3.454771944030638,80.0,-46.0
2269,4.52916,3.202716255047071,50.0,-45.0
2270,4.5843,3.94049536141815,76.0,-85.0
2271,4.684386666666667,2.996319087927063,40.0,-28.0
2272,4.9968,3.2941759876034125,75.0,-59.0
2273,5.033173333333333,3.499595382956129,61.0,-49.0
2274,4.94984,3.368693064333171,57.0,-55.0
2275,4.852006666666667,3.7738414892281127,62.0,-64.0
2276,4.7662933333333335,3.32196951077195,66.0,-43.0
2277,4.4011,3.8375057393662177,83.0,-91.0
2278,4.523746666666667,4.557435086089468,149.0,-121.0
2279,4.64438,4.205010380052426,135.0,-120.0
2280,4.55742,3.4177820515398114,107.0,-64.0
2281,4.50684,3.834567064710673,89.0,-53.0
2282,4.444986666666667,6.74328382014283,144.0,-148.0
2283,4.67432,3.736825608726949,66.0,-48.0
2284,4.620386666666667,4.596061488821737,90.0,-117.0
2285,4.72314,3.742812925869702,71.0,-46.0
2286,4.785253333333333,4.654579283158781,169.0,-201.0
2287,4.93792,5.178553677400792,126.0,-109.0
2288,4.703133333333334,3.6073531758804998,74.0,-69.0
2289,4.799613333333333,3.374184506607404,33.0,-26.0
2290,4.7618133333333335,5.059703329492165,116.0,-131.0
2291,4.396186666666667,4.0360555897377965,79.0,-62.0
2292,4.6712533333333335,4.45330340031196,83.0,-62.0
2293,4.6595933333333335,4.027016854577823,92.0,-70.0
2294,4.62714,5.7758501097267,163.0,-142.0
2295,4.614226666666666,4.420217474752314,84.0,-70.0
2296,4.69156,4.45771659499737,88.0,-74.0
2297,4.711573333333333,3.8695413010185193,63.0,-64.0
2298,4.73872,4.202084856954657,87.0,-64.0
2299,4.701466666666667,3.9819388352662424,114.0,-70.0
2300,4.41582,5.818959196411979,303.0,-207.0
2301,4.504313333333333,4.095672499770588,80.0,-63.0
2302,4.515226666666667,4.117632149013029,90.0,-67.0
2303,4.54912,3.8409519972286774,95.0,-77.0
2304,4.384833333333333,3.432711541761957,43.0,-41.0
2305,4.413186666666666,3.132699933052642,43.0,-31.0
2306,4.518806666666666,3.547637272066718,69.0,-50.0
2307,4.369773333333334,3.4131215445610406,50.0,-38.0
2308,4.4588133333333335,4.743242243529429,105.0,-108.0
2309,4.295326666666667,4.5556097854358635,106.0,-84.0
2310,4.191333333333334,4.231446276370073,71.0,-89.0
2311,4.167293333333333,4.3451726637106995,97.0,-95.0
2312,4.172926666666666,4.449213601446893,91.0,-96.0
2313,4.431673333333333,4.642449979867059,86.0,-87.0
2314,4.492726666666667,5.460295400811936,117.0,-145.0
2315,4.510466666666667,3.7763808321244317,81.0,-88.0
2316,4.610913333333333,4.793505128514868,129.0,-125.0
2317,4.26912,5.1615739238371665,120.0,-108.0
2318,4.34952,4.4071145421152735,113.0,-125.0
2319,4.207633333333333,3.388779272499456,53.0,-54.0
2320,4.1565,5.87306714611579,206.0,-154.0
2321,4.35176,4.706319074605426,128.0,-120.0
2322,4.4578533333333334,3.444887435048034,50.0,-44.0
2323,4.390206666666667,4.510736939304611,104.0,-84.0
2324,4.3557733333333335,4.372113840903331,93.0,-58.0
2325,4.1434,4.791754325164228,156.0,-108.0
2326,4.3375,3.7945816294199837,70.0,-64.0
2327,4.251206666666667,4.541733816462162,108.0,-101.0
2328,4.094053333333333,3.9579630797040655,72.0,-61.0
2329,4.29088,4.265571098096005,89.0,-74.0
2330,4.36584,4.915929434347217,121.0,-115.0
2331,4.32748,5.31749552778291,160.0,-157.0
2332,4.298473333333333,6.260743963943537,189.0,-149.0
2333,4.074506666666666,4.271973441904355,63.0,-58.0
2334,4.2056,4.557721703385823,75.0,-60.0
2335,4.278366666666667,6.58344445893094,213.0,-211.0
2336,4.4225,5.019847448789926,119.0,-97.0
2337,4.53866,4.230318905439669,84.0,-78.0
2338,4.433213333333334,4.174556549779246,70.0,-84.0
2339,4.5362,4.861538212372562,154.0,-118.0
2340,4.4901,5.656279868135915,203.0,-192.0
2341,4.630193333333334,4.061580932619716,86.0,-51.0
2342,4.51114,5.60022901176073,147.0,-101.0
2343,4.54426,5.5068820480134315,150.0,-87.0
2344,4.622233333333333,5.060506206929898,152.0,-127.0
2345,4.575306666666667,3.5888607438524485,84.0,-77.0
2346,4.555246666666667,4.670748681433259,93.0,-73.0
2347,4.49454,4.655997713755674,117.0,-75.0
2348,4.335673333333333,6.4074886229077235,117.0,-120.0
2349,4.62684,5.206862045142837,106.0,-114.0
2350,4.54784,5.118031453860598,185.0,-121.0
2351,4.477926666666667,4.572966817591433,62.0,-73.0
2352,4.554106666666667,5.357963280988933,161.0,-112.0
2353,4.550093333333334,6.352410540791063,145.0,-165.0
2354,4.642533333333334,3.9856296220102347,71.0,-50.0
2355,4.446406666666666,4.7526425988110415,77.0,-68.0
2356,4.624833333333333,4.149814226196514,74.0,-64.0
2357,4.569373333333333,5.694985240806292,119.0,-140.0
2358,4.43396,6.707021590293072,182.0,-161.0
2359,4.505306666666667,6.2239807807276595,194.0,-193.0
2360,4.483553333333333,4.462323265148067,127.0,-111.0
2361,4.435193333333333,4.782548056673868,103.0,-90.0
2362,4.338086666666666,4.866945173329059,115.0,-102.0
2363,4.291273333333334,4.989853622056464,105.0,-93.0
2364,4.327266666666667,6.906892298998426,206.0,-129.0
2365,4.2526,5.598526192666263,145.0,-123.0
2366,4.17012,5.056976996095815,136.0,-84.0
2367,4.200046666666666,5.161674691130745,218.0,-141.0
2368,4.33278,5.034253976147208,83.0,-71.0
2369,4.561833333333333,5.879716017458541,112.0,-94.0
2370,4.288653333333333,4.027134718206293,53.0,-42.0
2371,4.335453333333334,4.554740684046336,97.0,-84.0
2372,4.39218,5.805148247826337,116.0,-137.0
2373,4.72924,4.793262165945159,93.0,-79.0
2374,4.6242,4.458664997278564,64.0,-61.0
2375,4.413213333333333,4.653443073471349,87.0,-84.0
2376,4.46386,5.136735974732382,97.0,-95.0
2377,4.4990266666666665,6.047070048075349,211.0,-193.0
2378,4.515193333333333,4.460476260252786,71.0,-72.0
2379,4.686186666666667,5.206209935192922,106.0,-83.0
2380,4.60048,4.972271304559535,89.0,-91.0
2381,4.74552,4.812895977411582,83.0,-66.0
2382,4.7558066666666665,5.718631039642443,180.0,-114.0
2383,5.08084,5.539190323979036,105.0,-101.0
2384,4.91422,5.0603180898432125,83.0,-61.0
2385,4.881973333333334,8.131523259334154,249.0,-213.0
2386,4.659693333333333,4.833039115753446,101.0,-85.0
2387,4.485733333333333,5.314362747488951,110.0,-103.0
2388,4.50192,5.423153361672145,116.0,-107.0
2389,4.4754,4.832240733897343,89.0,-78.0
2390,4.242426666666667,6.359744671523442,134.0,-139.0
2391,4.41894,8.237639730800051,265.0,-334.0
2392,4.557426666666666,6.440900978330463,109.0,-102.0
2393,4.611493333333334,4.679821425526056,65.0,-67.0
2394,4.6711133333333335,11.532851350449173,452.0,-566.0
2395,4.652526666666667,6.910458786908425,317.0,-214.0
2396,4.64994,5.917021047001084,161.0,-158.0
2397,4.676253333333333,5.760306354991106,91.0,-68.0
2398,4.672113333333333,6.092155428325346,121.0,-143.0
2399,4.840153333333333,6.428330877146467,119.0,-106.0
2400,4.7892866666666665,6.248896453177534,120.0,-93.0
2401,4.844833333333334,6.3401039385545745,107.0,-101.0
2402,5.017566666666666,6.486041823573589,228.0,-154.0
2403,5.01198,5.995500211526857,121.0,-102.0
2404,4.82574,6.330601916816773,109.0,-130.0
2405,4.806846666666667,5.428901817401795,90.0,-91.0
2406,4.7474066666666666,5.657456730139428,117.0,-98.0
2407,4.75,7.401107023675659,254.0,-232.0
2408,4.657406666666667,5.358916674839708,104.0,-85.0
2409,4.64774,6.265045455889667,130.0,-92.0
2410,4.54382,5.778040819571811,142.0,-95.0
2411,4.5138,5.334917615949952,99.0,-72.0
2412,4.642393333333334,7.787751609576183,226.0,-167.0
2413,4.671733333333333,6.884723934797962,142.0,-129.0
2414,4.544993333333333,6.280711099509486,143.0,-110.0
2415,4.6879,6.558249283222701,124.0,-116.0
2416,4.626473333333333,7.572787255033707,164.0,-145.0
2417,4.433673333333333,8.999554473407393,231.0,-209.0
2418,4.5504533333333335,7.834337898433043,146.0,-164.0
2419,4.559353333333333,6.9439910696396625,127.0,-119.0
2420,4.4913533333333335,5.925121597817935,114.0,-92.0
2421,4.74022,6.0223696452897695,166.0,-131.0
2422,4.788426666666667,6.866374422158581,133.0,-131.0
2423,4.681246666666667,8.143308402340772,187.0,-220.0
2424,4.499473333333333,5.023743090822471,88.0,-73.0
2425,4.54088,6.812250597562309,155.0,-160.0
2426,4.5358,5.540640427902628,103.0,-102.0
2427,4.600873333333333,9.176187984131992,342.0,-425.0
2428,4.73144,5.753466451532334,111.0,-102.0
2429,4.541993333333333,5.569106750005382,95.0,-116.0
2430,4.831466666666667,6.650586794981854,120.0,-109.0
2431,4.73034,5.796033768401425,100.0,-119.0
2432,4.785666666666667,8.474882499467357,190.0,-218.0
2433,4.831293333333333,5.732374475561566,122.0,-131.0
2434,4.6591,6.9754989002388,180.0,-197.0
2435,4.682453333333333,6.904331146443231,125.0,-140.0
2436,4.923673333333333,9.69302191980302,284.0,-250.0
2437,4.7994666666666665,7.093727876703721,192.0,-211.0
2438,4.482406666666667,9.181628712996824,246.0,-223.0
2439,4.715746666666667,5.63252917244004,128.0,-116.0
2440,4.68826,4.957352990732503,85.0,-77.0
2441,4.78356,5.850951656266574,137.0,-111.0
2442,4.61034,5.199292769409638,87.0,-64.0
2443,4.554813333333334,7.42565932659171,229.0,-155.0
2444,4.570246666666667,6.108835747640476,120.0,-111.0
2445,4.517713333333333,6.84714043427642,175.0,-146.0
2446,4.410926666666667,10.630593868867138,284.0,-342.0
2447,4.59,8.06460167968646,141.0,-125.0
2448,4.5796133333333335,6.798093591417039,134.0,-130.0
2449,4.48064,8.5746880619007,228.0,-216.0
2450,4.671733333333333,5.875229736023256,93.0,-77.0
2451,4.741666666666666,6.231703040344652,151.0,-141.0
2452,4.546653333333333,6.205257999041441,152.0,-101.0
2453,4.5115,10.147959119473,322.0,-308.0
2454,4.368233333333333,10.014906865998261,263.0,-184.0
2455,4.539513333333334,9.163357380200704,203.0,-165.0
2456,4.528366666666667,7.660689257933753,177.0,-157.0
2457,4.541146666666667,10.419243927597739,323.0,-297.0
2458,4.49324,6.825278372728282,203.0,-198.0
2459,4.411,6.06886078330533,135.0,-120.0
2460,4.29866,8.040779392071075,160.0,-144.0
2461,4.40488,6.534462246192285,132.0,-102.0
2462,4.5225,10.115558441339287,196.0,-302.0
2463,4.520553333333333,8.737191376556689,196.0,-192.0
2464,4.45498,7.124815198974928,149.0,-170.0
2465,4.563533333333333,15.031108733016133,565.0,-522.0
2466,4.802553333333333,8.736181295027004,286.0,-201.0
2467,5.107493333333333,7.56139932034321,204.0,-252.0
2468,4.614826666666667,6.110770582619101,138.0,-102.0
2469,4.636833333333334,6.6902377910480055,118.0,-112.0
2470,4.6933066666666665,8.115335580888372,182.0,-172.0
2471,4.622573333333333,6.918879599852494,131.0,-96.0
2472,4.44214,6.501661379811931,148.0,-123.0
2473,4.44742,7.647727239414304,209.0,-174.0
2474,4.605073333333333,6.68278514733224,175.0,-213.0
2475,4.668566666666667,6.163165732232733,172.0,-138.0
2476,4.665353333333333,5.818580925023624,92.0,-100.0
2477,4.572093333333333,7.662637969922191,153.0,-141.0
2478,4.521826666666667,6.920068606038935,158.0,-163.0
2479,4.594006666666667,7.35321629483009,224.0,-204.0
2480,4.657886666666666,7.0414450941182745,170.0,-172.0
2481,4.5884,5.994051353718191,118.0,-86.0
2482,4.467113333333334,7.928307355348451,174.0,-164.0
2483,4.595133333333333,7.623209543080512,167.0,-140.0
2484,4.409773333333334,6.241120531805608,147.0,-108.0
2485,4.598893333333334,6.161392147367631,147.0,-145.0
2486,4.3501666666666665,6.74493784998297,203.0,-163.0
2487,4.56002,7.036296918793925,137.0,-121.0
2488,4.467913333333334,5.886353832401839,153.0,-109.0
2489,4.4429533333333335,6.833550833493193,94.0,-98.0
2490,4.5503,6.752446510726751,120.0,-145.0
2491,4.386473333333333,6.642762919494938,197.0,-215.0
2492,4.2999,6.803633484116452,167.0,-163.0
2493,4.372626666666667,7.4183634480971525,135.0,-119.0
2494,4.408353333333333,153.70356935609325,3382.0,-4299.0
2495,4.343066666666667,6.272932933921168,81.0,-65.0
2496,4.3415333333333335,4.501421634794996,92.0,-74.0
2497,4.44646,4.326373953456161,97.0,-118.0
2498,4.5364933333333335,3.7000846171581068,75.0,-57.0
2499,4.483906666666667,4.2560194739491,103.0,-94.0
2500,4.557706666666666,4.221023815881156,77.0,-64.0
2501,4.551806666666667,3.6205676524577,64.0,-55.0
2502,4.77286,3.4832707294868475,73.0,-48.0
2503,4.56102,4.424217488355339,154.0,-95.0
2504,4.468206666666667,4.427014024559147,176.0,-186.0
2505,4.7064,3.786373984546826,68.0,-53.0
2506,4.5840733333333334,5.479776016796385,159.0,-101.0
2507,4.389413333333334,4.932865240089718,132.0,-142.0
2508,4.5215733333333334,4.023582465009001,83.0,-71.0
2509,4.514953333333334,4.632129759480292,131.0,-101.0
2510,4.73442,4.298030217517284,90.0,-90.0
2511,4.650553333333334,3.208516114601879,55.0,-39.0
2512,4.76122,3.1892327059918903,48.0,-37.0
2513,4.6247533333333335,3.374898399273217,73.0,-68.0
2514,4.65054,3.52074712896789,69.0,-54.0
2515,4.58106,3.4359571177585195,57.0,-53.0
2516,4.57318,3.0892504448040583,45.0,-39.0
2517,4.740873333333333,3.2363286600884953,44.0,-32.0
2518,4.70346,3.3207625948710553,66.0,-39.0
2519,4.59874,3.214906838967482,67.0,-63.0
2520,4.591653333333333,4.207751303760215,129.0,-116.0
2521,4.634906666666667,3.421946559500493,100.0,-80.0
2522,4.532766666666666,3.1661764285507004,48.0,-35.0
2523,4.57774,3.580190210609807,84.0,-62.0
2524,4.39768,3.6787363099673582,86.0,-57.0
2525,4.507046666666667,4.240388765644188,143.0,-119.0
2526,4.237006666666667,4.106916152665418,89.0,-70.0
2527,4.28416,4.407390300581711,190.0,-126.0
2528,4.237026666666667,3.738679563355857,93.0,-84.0
2529,4.378233333333333,3.9416371119425793,112.0,-97.0
2530,4.294206666666667,5.450357218866268,161.0,-171.0
2531,4.415686666666667,3.4587663044672277,60.0,-40.0
2532,4.547573333333333,5.045269712935613,117.0,-87.0
2533,4.437133333333334,5.786758824483717,162.0,-164.0
2534,4.564726666666667,3.4443532845928977,51.0,-47.0
2535,4.346113333333333,3.7340931764175203,71.0,-54.0
2536,4.400853333333333,3.6799447756425954,100.0,-80.0
2537,4.389006666666667,4.263907638854048,83.0,-65.0
2538,4.51224,4.4433585426605235,138.0,-81.0
2539,4.443466666666667,4.020161488490835,90.0,-63.0
2540,4.593086666666666,6.3515250519035815,182.0,-197.0
2541,4.522146666666667,5.120133230387421,174.0,-150.0
2542,4.618246666666667,3.8798932222805216,61.0,-56.0
2543,4.34902,4.300639682219128,145.0,-132.0
2544,4.422526666666666,4.198559523055022,79.0,-60.0
2545,4.286013333333333,3.9904380541232123,81.0,-80.0
2546,4.291366666666667,4.3997789170880335,89.0,-86.0
2547,4.5042,6.424552191331243,320.0,-238.0
2548,4.46016,4.953322421407682,107.0,-90.0
2549,4.414946666666666,4.466584705680069,143.0,-120.0
2550,4.41656,3.310789056286709,60.0,-61.0
2551,4.530413333333334,3.8761082532083853,62.0,-63.0
2552,4.4079,4.426630948822937,120.0,-98.0
2553,4.6200133333333335,4.3230993582239075,72.0,-66.0
2554,4.5813733333333335,4.286852096192285,80.0,-68.0
2555,4.535513333333333,5.4100179228090415,175.0,-186.0
2556,4.596626666666666,5.06458102451018,123.0,-102.0
2557,4.416746666666667,3.773635358375397,85.0,-68.0
2558,4.362133333333333,5.336906344754838,164.0,-178.0
2559,4.430633333333334,4.216850342502996,78.0,-56.0
2560,4.4960933333333335,3.524376192482748,50.0,-47.0
2561,4.289306666666667,4.042164096111482,83.0,-74.0
2562,4.423066666666666,4.013615409612626,101.0,-70.0
2563,4.577913333333333,5.029420590846632,85.0,-81.0
2564,4.48522,4.007949846993245,71.0,-59.0
2565,4.308626666666667,8.647026929593798,265.0,-264.0
2566,4.524806666666667,5.618797774899163,232.0,-204.0
2567,4.504973333333333,4.049904271805235,91.0,-93.0
2568,4.557813333333334,4.4560494455290725,81.0,-58.0
2569,4.541766666666667,5.147645953956172,138.0,-136.0
2570,4.553693333333333,6.241841883335094,323.0,-263.0
2571,4.661553333333333,4.07925460379831,73.0,-58.0
2572,4.750553333333333,4.473168499180981,81.0,-70.0
2573,4.58416,4.1724676740481295,79.0,-76.0
2574,4.479426666666667,6.450980352287984,183.0,-124.0
2575,4.43058,5.519288355143834,129.0,-117.0
2576,4.517133333333334,5.198424755605153,109.0,-102.0
2577,4.4767,3.9797708519260535,66.0,-60.0
2578,4.373286666666667,3.5956051767399977,58.0,-44.0
2579,4.386526666666667,4.560557984196276,93.0,-67.0
2580,4.2346466666666664,5.056536172672224,97.0,-78.0
2581,4.181586666666667,5.373933892124596,113.0,-117.0
2582,4.287913333333333,5.122627664384442,191.0,-143.0
2583,4.132626666666667,4.776456384970579,123.0,-114.0
2584,4.47072,4.932181213656235,164.0,-143.0
2585,4.320806666666667,4.2381642444416086,90.0,-80.0
2586,4.26156,5.9511037466987595,148.0,-165.0
2587,4.350606666666667,6.0187088702089575,179.0,-118.0
2588,4.266253333333333,5.228424689966741,99.0,-87.0
2589,4.663246666666667,4.521158420690283,111.0,-122.0
2590,4.581606666666667,4.499252749860167,95.0,-91.0
2591,4.444233333333333,5.30240676633473,166.0,-167.0
2592,4.44086,4.629733472164478,110.0,-90.0
2593,4.555946666666666,6.335678146492244,287.0,-163.0
2594,4.515886666666667,5.43713754625724,116.0,-119.0
2595,4.72508,4.606075744762756,90.0,-61.0
2596,4.763706666666667,5.5520984890945915,122.0,-123.0
2597,4.837566666666667,5.350269736016171,101.0,-98.0
2598,4.54294,4.563785162629087,72.0,-61.0
2599,4.334086666666667,4.746046382572621,86.0,-95.0
2600,4.37322,6.023444920546553,109.0,-118.0
2601,4.52182,5.090557596777683,91.0,-100.0
2602,4.476753333333333,4.461175361537913,78.0,-67.0
2603,4.853893333333334,5.521853805358475,126.0,-91.0
2604,4.74158,4.68804425697181,95.0,-75.0
2605,4.858886666666667,4.199091716426761,87.0,-45.0
2606,4.65802,4.1031283086623205,73.0,-55.0
2607,4.604786666666667,5.738358587571079,145.0,-108.0
2608,4.633393333333333,4.488304117494108,125.0,-99.0
2609,4.49876,4.374141365245437,76.0,-60.0
2610,4.587313333333333,9.112608663059472,317.0,-261.0
2611,4.801213333333333,4.4577232234027795,88.0,-71.0
2612,4.761006666666667,5.8009740442407285,105.0,-87.0
2613,4.536553333333333,5.54606186819415,119.0,-92.0
2614,4.490573333333334,4.563276231089015,80.0,-78.0
2615,4.64448,3.8905988966565497,54.0,-37.0
2616,4.6040133333333335,4.2518445112328065,100.0,-127.0
2617,4.475526666666667,4.704845937235796,90.0,-89.0
2618,4.75074,6.1677048451013805,180.0,-149.0
2619,4.736293333333333,5.955717863067165,118.0,-125.0
2620,4.746246666666667,7.717919388519604,172.0,-207.0
2621,4.58012,5.796753528307299,175.0,-183.0
2622,4.71476,5.60971490081345,123.0,-95.0
2623,4.5065333333333335,6.053371644872304,154.0,-142.0
2624,4.396306666666667,5.892679004527106,141.0,-127.0
2625,4.472206666666667,5.354604748180356,128.0,-100.0
2626,4.496926666666667,5.993963914248365,118.0,-117.0
2627,4.499266666666666,5.785147297037234,97.0,-96.0
2628,4.50434,4.933100113949128,100.0,-87.0
2629,4.527606666666666,5.715693221265077,96.0,-89.0
2630,4.72564,6.697431270840898,135.0,-141.0
2631,4.705313333333334,6.498893855057014,203.0,-256.0
2632,4.822193333333334,6.193263584953772,132.0,-115.0
2633,4.47346,5.262401249826873,128.0,-124.0
2634,4.400926666666667,6.837395420855067,130.0,-134.0
2635,4.520146666666666,6.295022766220395,153.0,-109.0
2636,4.3648,4.512997903205123,87.0,-84.0
2637,4.48248,8.031234217380312,277.0,-327.0
2638,4.653713333333333,6.1672489094314145,174.0,-116.0
2639,4.5848466666666665,5.900832131314574,149.0,-136.0
2640,4.598873333333334,5.877656084094734,91.0,-70.0
2641,4.62612,5.691705343362811,105.0,-115.0
2642,4.64678,4.520502022031426,77.0,-101.0
2643,4.5575866666666665,7.8847425388270125,180.0,-208.0
2644,4.5721533333333335,5.105961976174543,115.0,-94.0
2645,4.558933333333333,6.387530472140683,122.0,-118.0
2646,4.407033333333334,7.095139143964598,170.0,-142.0
2647,4.6400733333333335,5.659491702169999,104.0,-87.0
2648,4.620886666666666,4.663260453138903,108.0,-105.0
2649,4.465426666666667,5.25311862798259,98.0,-119.0
2650,4.37212,5.171595338151366,83.0,-75.0
2651,4.270473333333333,9.051315025157768,207.0,-216.0
2652,4.50734,5.968400980983248,113.0,-103.0
2653,4.691973333333333,5.309158202611882,102.0,-91.0
2654,4.415146666666667,6.8123438916928025,124.0,-148.0
2655,4.2809,5.490604960744511,85.0,-81.0
2656,4.567193333333333,5.784793987824064,115.0,-119.0
2657,4.129846666666666,5.5221701475877945,100.0,-101.0
2658,4.078873333333333,5.639013890194506,102.0,-87.0
2659,4.03378,4.4903273821107215,69.0,-71.0
2660,4.151673333333333,4.405915487224431,73.0,-67.0
2661,4.060453333333333,5.921519441025152,174.0,-131.0
2662,4.123313333333333,8.955344129424175,294.0,-290.0
2663,4.28028,4.946805662328139,121.0,-105.0
2664,4.2157333333333336,5.08119584867223,133.0,-72.0
2665,4.310086666666667,4.587791761262768,98.0,-73.0
2666,4.261933333333333,7.0277459774557665,153.0,-109.0
2667,4.4061,10.85705524659691,390.0,-273.0
2668,4.469893333333333,6.741978687086825,175.0,-160.0
2669,4.31466,7.975245437059093,151.0,-158.0
2670,4.610313333333333,6.593807258110947,187.0,-97.0
2671,4.40202,5.084657865701232,87.0,-71.0
2672,4.4976,7.450143014569559,297.0,-209.0
2673,4.46814,6.270185035164633,115.0,-98.0
2674,4.325253333333333,9.307368467145128,357.0,-330.0
2675,4.4466,8.426863899868161,364.0,-287.0
2676,4.436373333333333,6.311675205171883,142.0,-111.0
2677,4.515873333333333,37.40737516562834,1346.0,-1165.0
2678,4.410246666666667,5.083633539246835,67.0,-56.0
2679,4.554693333333334,7.011135168149629,141.0,-135.0
2680,4.475413333333333,7.378643854059931,196.0,-180.0
2681,4.576813333333333,7.39570850934409,272.0,-212.0
2682,4.4546133333333335,5.219668094498187,105.0,-75.0
2683,4.32978,6.895649509036913,213.0,-178.0
2684,4.315066666666667,8.303167625240361,221.0,-195.0
2685,4.284293333333333,6.8625892539306195,167.0,-150.0
2686,4.2767,5.062267076483917,107.0,-74.0
2687,4.455393333333333,6.46436247167267,189.0,-169.0
2688,4.577473333333334,7.529978478485942,102.0,-102.0
2689,4.16504,5.963939323597146,113.0,-88.0
2690,4.06856,5.907544232047049,145.0,-116.0
2691,4.24038,5.418366898515854,90.0,-91.0
2692,4.167766666666667,5.109085537607399,81.0,-66.0
2693,4.297893333333334,6.505768342691513,154.0,-150.0
2694,4.334453333333333,9.21423465705595,190.0,-204.0
2695,4.44482,6.140875608300625,151.0,-120.0
2696,4.430406666666666,5.785728988844457,97.0,-98.0
2697,4.179593333333333,6.570296849708809,116.0,-119.0
2698,4.32844,6.261573967338962,104.0,-91.0
2699,4.25842,6.326461828257173,171.0,-110.0
2700,4.27458,6.766961733457196,131.0,-130.0
2701,4.267346666666667,6.076835685291745,90.0,-107.0
2702,4.248073333333333,5.852862660951853,89.0,-104.0
2703,4.402446666666667,7.452294518588185,200.0,-248.0
2704,4.291853333333333,6.393856492068083,158.0,-115.0
2705,4.361953333333333,7.475280751693387,156.0,-138.0
2706,4.3418866666666664,6.344687163881574,179.0,-136.0
2707,4.367546666666667,7.040368353980679,241.0,-191.0
2708,4.416266666666667,7.240831784161385,186.0,-178.0
