,ave,std,max,min,mad,kurt,skew,median,q01,q05,q95,q99,abs_mean,abs_std,abs_max,abs_min,abs_mad,abs_kurt,abs_skew,abs_median,abs_q01,abs_q05,abs_q95,abs_q99
1684,4.338973333333334,3.835700087761899,50.0,-43.0,2.6906689610666668,11.736951629834351,0.03241236057827044,4.0,-5.0,-1.0,10.0,14.0,4.77976,3.2700385772569485,50.0,0.0,2.3964749664000005,13.135609768751173,2.102147375678796,4.0,0.0,1.0,10.0,15.0
1685,4.231553333333333,3.4847827304668626,50.0,-39.0,2.5371905001777773,9.312675850455559,0.014480071326984529,4.0,-4.0,-1.0,9.0,13.0,4.58754,3.000701602925678,50.0,0.0,2.2862224912000007,10.050772083708726,1.6405963700779067,4.0,0.0,1.0,9.0,13.0
1686,4.349586666666666,5.448402860451898,138.0,-119.0,3.0928682716444453,65.04632040813144,0.09868759676761679,4.0,-9.0,-1.0,10.0,18.0,5.127013333333333,4.72415950877783,138.0,0.0,2.7370086730666667,88.71796019907514,6.509229416458558,5.0,0.0,1.0,11.0,22.0
1687,4.401206666666667,3.7400374057604733,60.0,-65.0,2.6027008254222217,20.94661502566258,0.02829122429804748,4.0,-4.0,-1.0,10.0,13.0,4.776273333333333,3.2474128189307354,65.0,0.0,2.3478230943999994,23.99674580156724,2.6688605104386207,4.0,0.0,1.0,10.0,14.0
1688,4.443313333333333,4.428977014398643,106.0,-99.0,2.6994335748444445,78.53032226160006,0.10921018309686512,4.0,-5.0,-1.0,10.0,14.0,4.911926666666667,3.9027961728409544,106.0,0.0,2.433834654044444,100.36997442675299,6.4072257236998515,5.0,0.0,1.0,10.0,16.0
1689,4.3758,4.6498227742942575,121.0,-159.0,2.787519018666666,97.76881882189387,-0.13936061333107522,4.0,-6.0,-1.0,10.0,15.0,4.914786666666667,4.075943585224117,159.0,0.0,2.4898522625777777,132.11773005068412,7.081307696782163,4.0,0.0,1.0,10.0,17.0
1690,4.36348,3.6892293267953455,66.0,-68.0,2.561720997333333,23.7865677124052,-0.06723612127549616,4.0,-4.0,-1.0,9.0,13.0,4.719546666666667,3.221215366288289,68.0,0.0,2.326335257955556,26.477080701401334,2.7955050065201754,4.0,0.0,1.0,10.0,14.0
1691,4.4964,4.113283339863532,122.0,-65.0,2.7053871360000006,36.19401975220961,0.3388556821015854,4.0,-6.0,-1.0,10.0,15.0,4.94592,3.5601348079343387,122.0,0.0,2.420586862933334,48.33904072080293,3.8072877140274084,5.0,0.0,1.0,10.0,16.0
1692,4.38196,3.8377951243141473,57.0,-43.0,2.642214613333334,14.33268658553106,0.028567455007955857,4.0,-5.0,-1.0,10.0,14.0,4.80272,3.296073375335866,57.0,0.0,2.3734636607999997,15.715111802916262,2.3395220862517423,4.0,0.0,1.0,10.0,15.0
1693,4.33306,4.3186944837393035,80.0,-71.0,2.7555456271999996,37.72470366882847,0.11951540543570442,4.0,-6.0,-1.0,10.0,14.0,4.839686666666666,3.7421829183925333,80.0,0.0,2.4612043756444444,47.02698749963266,4.395913583220259,4.0,0.0,1.0,10.0,16.0
1694,4.1896,3.823816939112003,76.0,-59.0,2.630064544,21.048008832921965,0.10892010567622788,4.0,-5.0,-1.0,9.0,14.0,4.62872,3.2786048084406167,76.0,0.0,2.3564634677333336,26.361534016017046,2.8471604239443575,4.0,0.0,1.0,10.0,14.0
1695,4.33522,3.442610428445796,54.0,-41.0,2.4934131685333334,9.758258387936692,-0.013689646498062522,4.0,-4.0,-1.0,9.0,13.0,4.659073333333334,2.9897684301727003,54.0,0.0,2.264891345511111,9.783899364621336,1.636710373340613,4.0,0.0,1.0,9.0,13.0
1696,4.317646666666667,3.6052693724977813,130.0,-77.0,2.467715509244444,92.3374130632601,1.0722449947482162,4.0,-3.0,-1.0,9.0,12.0,4.624246666666667,3.2025559284606917,130.0,0.0,2.258496845422223,126.41676100430962,5.578410884366312,4.0,0.0,1.0,9.0,12.0
1697,4.45316,3.90362578504845,79.0,-63.0,2.6075084234666663,30.416643222785304,-0.025879838365895844,4.0,-4.0,-1.0,10.0,13.0,4.8424933333333335,3.408689256058969,79.0,0.0,2.3636760320000003,34.88555784961075,3.439969208730458,5.0,0.0,1.0,10.0,14.0
1698,4.190333333333333,3.2092182666138664,78.0,-52.0,2.3666125777777776,15.795593999304828,0.1717232870852099,4.0,-3.0,-1.0,9.0,11.0,4.447453333333334,2.842203259553759,78.0,0.0,2.182694525866667,18.16954659222596,1.8381100521148979,4.0,0.0,1.0,9.0,12.0
1699,4.526226666666667,3.1573245984450753,40.0,-34.0,2.4048777217777775,4.175366997782791,-0.0420692963790038,5.0,-3.0,0.0,9.0,12.0,4.746413333333333,2.8154881132131115,40.0,0.0,2.217827530133333,3.0760716129263423,0.8810223864183455,5.0,0.0,1.0,9.0,12.0
1700,4.22742,4.419786236196176,127.0,-95.0,2.7102508648000003,67.98017628747009,0.5937940481721928,4.0,-6.0,-1.0,9.0,14.0,4.74798,3.8551582329696066,127.0,0.0,2.4343104607999995,93.27892998176272,6.048288090900012,4.0,0.0,1.0,10.0,16.0
1701,4.237,3.4968165310044044,92.0,-85.0,2.417373226666667,53.730606462756235,-0.05143980798827355,4.0,-3.0,-1.0,9.0,12.0,4.532573333333334,3.1041353947595804,92.0,0.0,2.225821848533333,64.47973222884781,4.073999289478918,4.0,0.0,1.0,9.0,12.0
1702,3.9597866666666666,4.027240289029763,96.0,-91.0,2.609414657422222,45.785908866830354,0.06382617955980814,4.0,-5.0,-1.0,9.0,13.0,4.4487733333333335,3.479506173062055,96.0,0.0,2.342889259377778,60.7279794593223,4.668979681050446,4.0,0.0,0.0,9.0,14.0
1703,4.1351933333333335,6.638431282144511,261.0,-193.0,2.957804339733334,243.80199668807822,1.6222472409398307,4.0,-7.0,-1.0,9.0,15.0,4.908593333333333,6.088863494091478,261.0,0.0,2.6802176288888893,306.4855618571322,13.681204161508967,4.0,0.0,1.0,10.0,20.0
1704,4.269733333333333,4.771109830931969,106.0,-86.0,2.8615109280000004,53.156427158029686,-0.01719116411626286,4.0,-7.0,-1.0,10.0,15.0,4.883146666666667,4.141129430261179,106.0,0.0,2.5449506695111115,68.69303288538593,5.611072353733989,4.0,0.0,1.0,10.0,18.0
1705,4.321586666666667,3.8906027289379623,88.0,-76.0,2.607668816888889,36.045681017137795,0.2716746739491677,4.0,-5.0,-1.0,9.0,13.0,4.732453333333333,3.378869864254312,88.0,0.0,2.352278875733333,46.683114647988425,3.774450609788525,4.0,0.0,1.0,10.0,14.0
1706,4.292886666666667,4.180463360559642,80.0,-95.0,2.705583828088889,42.8867527200674,0.03551089273565542,4.0,-5.0,-1.0,10.0,14.0,4.768353333333334,3.628763922881492,95.0,0.0,2.425306645688889,54.392131513496864,4.461803418029954,4.0,0.0,1.0,10.0,15.0
1707,4.460426666666667,7.386517290907366,200.0,-309.0,3.1288484878222227,213.92741131119206,-1.5386733741090932,4.0,-8.0,-1.0,10.0,17.0,5.32772,6.787590643533116,309.0,0.0,2.8884184464,256.32706232472907,12.381896768702076,5.0,0.0,1.0,10.0,24.0
1708,4.27452,4.215553412724974,81.0,-58.0,2.8121622016000005,20.463320096976602,0.07906697079709905,4.0,-7.0,-1.0,10.0,15.0,4.820453333333333,3.578492471029012,81.0,0.0,2.490487448533333,26.219301286844384,3.02896243326123,4.0,0.0,1.0,10.0,17.0
1709,4.127493333333334,3.68589329136795,91.0,-64.0,2.5096039498666665,31.987484164890382,0.30684233808949973,4.0,-4.0,-1.0,9.0,12.0,4.509426666666666,3.2073446522557685,91.0,0.0,2.283932714666667,41.23834785184793,3.4282903075657445,4.0,0.0,1.0,9.0,13.0
1710,4.321213333333334,4.23527821735079,99.0,-88.0,2.6389384060444447,56.49685981579867,0.03181175256733005,4.0,-4.0,-1.0,9.0,13.0,4.763973333333333,3.730281157313165,99.0,0.0,2.3991982847999997,68.70140139246455,5.30805793417693,4.0,0.0,1.0,10.0,15.0
1711,4.265,4.783875092754061,158.0,-164.0,2.820129133333334,132.84972586045026,0.12025063240957727,4.0,-6.0,-1.0,10.0,15.0,4.8412,4.199813505727354,164.0,0.0,2.5209638293333336,187.19669394970325,8.366014718277968,4.0,0.0,1.0,10.0,17.0
1712,4.35786,3.9570250535027567,97.0,-54.0,2.6556279552,32.52552031612155,0.3319028342317692,4.0,-5.0,-1.0,10.0,14.0,4.78674,3.4257969991863004,97.0,0.0,2.3825553173333334,42.60994235252555,3.6277285290923404,4.0,0.0,1.0,10.0,15.0
1713,4.4149,3.820516801733009,77.0,-52.0,2.6562412946666663,18.185309653264987,0.13333953649245622,4.0,-5.0,-1.0,10.0,14.0,4.819593333333334,3.2953278788603746,77.0,0.0,2.3801175378666666,21.828509208725816,2.538155489392139,4.0,0.0,1.0,10.0,15.0
1714,4.3046,5.058350464271542,166.0,-110.0,2.892924421333334,106.17930531207176,0.3601845297408617,4.0,-7.0,-1.0,10.0,16.0,4.92604,4.455399225166588,166.0,0.0,2.5767579440000006,144.42790621833993,7.974473345739905,4.0,0.0,1.0,10.0,18.0
1715,4.268586666666667,3.5610147066990843,68.0,-72.0,2.5112885063111103,32.39720276522418,-0.15240409250902973,4.0,-4.0,-1.0,9.0,12.0,4.602733333333333,3.1171275193862966,72.0,0.0,2.281212664,38.15774859622508,3.090299765165543,4.0,0.0,1.0,9.0,13.0
1716,4.10074,4.632407708784695,184.0,-132.0,2.7244326613333336,121.7053852385583,0.7423622903714755,4.0,-5.0,-1.0,9.0,14.0,4.65174,4.078793026057708,184.0,0.0,2.4573269584,171.45462385927152,8.056331222994428,4.0,0.0,1.0,10.0,16.0
1717,4.2735666666666665,4.853588877767549,163.0,-140.0,2.8863393640000004,114.25466439112608,-0.07046288433520448,4.0,-7.0,-1.0,10.0,15.0,4.8918333333333335,4.229731186461887,163.0,0.0,2.5463801133333335,162.06247044079038,8.018938568738967,4.0,0.0,1.0,10.0,17.0
1718,4.48654,3.8333305959556525,74.0,-65.0,2.6107142623999997,32.15795276356074,0.15909727241335503,4.0,-4.0,-1.0,10.0,13.0,4.856193333333334,3.352734393716317,74.0,0.0,2.356702675022222,38.7174353543524,3.434500875267193,5.0,0.0,1.0,10.0,14.0
1719,4.441613333333334,4.388501573065223,141.0,-98.0,2.7486237475555555,68.273006778989,0.27182292176080086,4.0,-5.0,-1.0,10.0,14.0,4.9322,3.82887027224094,141.0,0.0,2.460069642666667,92.6334383862472,5.623182074943647,5.0,0.0,1.0,10.0,16.0
1720,4.237206666666666,4.42062476091077,96.0,-67.0,2.946004935999999,22.517911570375844,0.2571542020004662,4.0,-8.0,-2.0,10.0,16.0,4.8655,3.717891234929853,96.0,0.0,2.5686367733333335,32.1656026501842,3.3055596773488896,4.0,0.0,1.0,10.0,17.0
1721,4.1904,4.5194399367896185,93.0,-89.0,2.8475243733333335,45.68218369838222,0.13149606055873245,4.0,-7.0,-1.0,10.0,15.0,4.783986666666666,3.885643519589254,93.0,0.0,2.5216147795555557,62.0184729712073,4.948364013333584,4.0,0.0,1.0,10.0,17.0
1722,4.138846666666667,4.4567305676700455,91.0,-56.0,2.8526345406222218,28.30611602440694,0.1307066305562883,4.0,-7.0,-1.0,10.0,15.0,4.7515,3.796802670853922,91.0,0.0,2.523624413333333,37.128469794499956,3.9177996361732306,4.0,0.0,1.0,10.0,17.0
1723,4.22988,5.102698185188413,180.0,-128.0,2.9475591914666666,113.0122385519996,1.2014699933088016,4.0,-7.0,-1.0,10.0,16.0,4.910546666666667,4.451505761033282,180.0,0.0,2.6014300241777777,167.14645483618548,8.199622991958528,4.0,0.0,1.0,10.0,19.0
1724,4.336733333333333,5.701274771994628,166.0,-163.0,3.0451346346666663,153.8838939011585,-0.29962616176458534,4.0,-8.0,-1.0,10.0,16.0,5.0578666666666665,5.0724480921037065,166.0,0.0,2.6935431999999997,203.76595411530388,10.349110098857265,4.0,0.0,1.0,10.0,19.0
1725,4.031773333333334,3.4812724565894486,45.0,-41.0,2.5466170823111107,7.54493625599971,-0.024710554384678892,4.0,-4.0,-1.0,9.0,12.0,4.430506666666667,2.9572017702952946,45.0,0.0,2.276080356977777,8.385471557357032,1.5104259990517523,4.0,0.0,0.0,9.0,13.0
1726,4.0995333333333335,4.125154529819239,64.0,-59.0,2.827162456888889,16.845659865489736,0.028003261160514978,4.0,-7.0,-2.0,10.0,15.0,4.6732,3.4618263467343895,64.0,0.0,2.4787260053333338,22.094061833967604,2.74151986588241,4.0,0.0,1.0,10.0,16.0
1727,4.187673333333334,4.910205642749115,149.0,-128.0,2.925374024800001,83.42283371915349,0.0796553383876647,4.0,-7.0,-1.0,10.0,16.0,4.841233333333333,4.267217814127613,149.0,0.0,2.5914261244444443,117.12745299380067,6.844352704771377,4.0,0.0,1.0,10.0,18.0
1728,4.281713333333333,3.8519583566946958,68.0,-44.0,2.709955177866666,12.421629065698006,-0.01979164667924417,4.0,-5.0,-1.0,10.0,14.0,4.73922,3.2726775777218746,68.0,0.0,2.404905593866667,14.236775783260736,2.1353365648768583,4.0,0.0,1.0,10.0,15.0
1729,4.20252,5.501265376475212,219.0,-154.0,3.063424115733334,165.31047973179196,0.5257188893331881,4.0,-8.0,-2.0,10.0,17.0,4.9628,4.826558276636191,219.0,0.0,2.6831987733333333,241.26952236852696,10.096318292837521,4.0,0.0,1.0,10.0,20.0
1730,4.3258,5.9266096427900825,144.0,-145.0,3.271059794666667,84.2345717720139,0.1018710413437935,4.0,-10.0,-2.0,11.0,19.0,5.211506666666667,5.165015919228632,145.0,0.0,2.8764055957333334,116.5606843217005,7.698054713504077,5.0,0.0,1.0,11.0,22.0
1731,4.6246133333333335,5.8984142043227505,186.0,-117.0,3.3387161205333324,69.09708423138372,0.5058565717644125,5.0,-11.0,-2.0,11.0,20.0,5.494613333333334,5.0977940556529395,186.0,0.0,2.9626124416,99.23740521293539,6.678557555443971,5.0,0.0,1.0,12.0,24.0
1732,4.467506666666667,4.306153868170892,63.0,-70.0,2.9204290807111115,18.68154905498731,-0.22700234111650472,4.0,-7.0,-1.0,10.0,16.0,5.030906666666667,3.632013131595866,70.0,0.0,2.546206362666667,22.35136065833752,2.794747554490811,5.0,0.0,1.0,11.0,17.0
1733,4.3267533333333335,4.665588642097737,95.0,-68.0,3.0089817077333327,32.718932107830334,0.33585182139079267,4.0,-7.0,-2.0,10.0,16.0,4.972153333333333,3.970662791555366,95.0,0.0,2.617463959466667,45.65795850246614,4.229325980536958,4.0,0.0,1.0,11.0,17.0
1734,4.4105,4.5633827269997225,99.0,-87.0,2.878827866666667,38.78501671106376,0.027801319252436892,4.0,-7.0,-1.0,10.0,16.0,4.989526666666666,3.9219331355449816,99.0,0.0,2.5400507380444446,50.61888136171144,4.4624906125895585,5.0,0.0,1.0,10.0,18.0
1735,4.55492,4.594494298192027,133.0,-108.0,2.9206779088000006,65.91955777469066,0.19822321860266037,5.0,-6.0,-1.0,10.0,15.0,5.096253333333333,3.985579154246409,133.0,0.0,2.5828015722666664,90.57610304352403,5.7010454971109175,5.0,0.0,1.0,11.0,16.0
1736,4.580526666666667,4.556795718324119,87.0,-72.0,3.0420359374222223,19.53569327298876,0.060180460039697244,5.0,-7.0,-1.0,11.0,17.0,5.1920866666666665,3.8454919015051874,87.0,0.0,2.666256036444445,25.238998130034403,3.0322104251207636,5.0,0.0,1.0,11.0,18.0
1737,4.66726,5.511201918037227,131.0,-83.0,3.2385998013333333,41.30847269943071,0.3500415151690858,5.0,-11.0,-2.0,11.0,19.0,5.468193333333334,4.717570353379921,131.0,0.0,2.8825030788444446,57.0717866581285,5.126908622753969,5.0,0.0,1.0,11.0,23.0
1738,4.726066666666667,4.5814285027128525,90.0,-71.0,3.0141598817777777,23.506565178112677,-0.03459382068061221,5.0,-8.0,-1.0,11.0,17.0,5.31464,3.883266091248049,90.0,0.0,2.6785140255999997,30.11976851444446,3.24672087359996,5.0,0.0,1.0,11.0,18.0
1739,4.545846666666667,8.31138247287094,216.0,-182.0,3.935166668533333,96.13751785160763,-0.00393729757368811,5.0,-16.0,-3.0,12.0,25.0,5.944513333333333,7.376073748247222,216.0,0.0,3.493668018844444,127.15828289319106,8.799356801571266,5.0,0.0,1.0,13.0,33.01000000000931
1740,4.504086666666667,4.623639888600865,92.0,-77.0,3.004349919555556,25.29242170815294,0.15263344815793845,5.0,-8.0,-1.0,10.0,17.0,5.12878,3.9192369301162993,92.0,0.0,2.636573247466666,33.813319511846835,3.573754420454484,5.0,0.0,1.0,11.0,19.0
1741,4.48282,4.303414339424744,65.0,-55.0,2.9195385234666666,15.09541161685734,-0.052025457683446234,4.0,-7.0,-1.0,10.0,16.0,5.03434,3.6428609499457067,65.0,0.0,2.5610433306666667,17.47708279467024,2.570257006816201,5.0,0.0,1.0,11.0,18.0
1742,4.321413333333333,5.188638191497274,166.0,-118.0,3.0032545863111118,97.09410656016814,0.48393602751390324,4.0,-7.0,-1.0,10.0,15.0,4.99316,4.545865262008968,166.0,0.0,2.6403727856,134.82006989968482,7.735726393082035,4.0,0.0,1.0,10.0,18.0
1743,4.4758933333333335,4.812280116766033,132.0,-80.0,3.0626801813333335,48.95122799388381,0.6647278249264188,4.0,-8.0,-2.0,11.0,16.0,5.1316,4.1058860791961385,132.0,0.0,2.6737007253333327,73.9873906452528,5.02207333377501,5.0,0.0,1.0,11.0,18.0
1744,4.343353333333333,5.620160649826696,132.0,-122.0,3.229038203644444,66.82517050282762,0.036441222341938515,4.0,-10.0,-2.0,11.0,19.0,5.182993333333333,4.856691331516428,132.0,0.0,2.8290171665777772,92.9630476962606,6.649675430417662,5.0,0.0,1.0,11.0,22.0
1745,4.376506666666667,6.023046121123935,162.0,-107.0,3.377440741688889,54.3740558197477,0.4687857989638586,4.0,-12.0,-2.0,11.0,21.0,5.343906666666666,5.1839650874514716,162.0,0.0,2.9773141806222214,77.63168374015612,6.106284834090245,5.0,0.0,1.0,11.0,26.0
1746,4.3325466666666665,5.263681609873089,139.0,-117.0,3.1539790375111116,62.172108422466934,-0.06422973092656165,4.0,-8.0,-2.0,10.0,17.0,5.1018,4.522045232630243,139.0,0.0,2.7449766880000004,87.51206628949751,6.1576803567261305,5.0,0.0,1.0,11.0,20.0
1747,4.168426666666667,4.965343575443802,169.0,-116.0,3.067284827022222,61.77278614745396,0.7301268492172496,4.0,-9.0,-2.0,10.0,17.0,4.92112,4.220539068878945,169.0,0.0,2.671002154666667,98.55540918904397,5.633103713795374,4.0,0.0,1.0,11.0,20.0
1748,4.154373333333333,5.277135068227748,127.0,-112.0,3.195205393066667,51.032824315359115,0.4244309676469383,4.0,-9.0,-2.0,10.0,17.0,4.9938666666666665,4.490903788437372,127.0,0.0,2.7546923306666664,75.9879041351814,5.722248339682299,4.0,0.0,1.0,11.0,20.0
1749,4.19364,6.236729072919303,150.0,-136.0,3.425838525333333,57.71099401942519,0.2671725632906169,4.0,-13.0,-2.0,11.0,21.0,5.249133333333333,5.378655852702802,150.0,0.0,3.015965758222222,81.49437875916036,6.456817264641806,4.0,0.0,1.0,12.0,26.0
1750,4.361273333333333,4.579972498419192,59.0,-68.0,3.0213793679999994,19.177063347339566,0.002945618272267498,4.0,-8.0,-2.0,10.0,17.0,5.0127266666666666,3.856084001658644,68.0,0.0,2.618723049688889,24.172606369159674,3.1639393921665686,5.0,0.0,1.0,11.0,18.0
1751,4.466693333333334,4.369217084674146,75.0,-56.0,3.0125256330666668,15.703238194432444,0.18229543330714088,4.0,-7.0,-2.0,11.0,16.0,5.0494666666666665,3.6802522572870924,75.0,0.0,2.611912812444445,20.83872430688327,2.657651340400758,5.0,0.0,1.0,11.0,17.0
1752,4.36138,4.949416242387338,91.0,-88.0,3.226677033333333,20.605398321333308,-0.022572742390125244,4.0,-10.0,-2.0,11.0,18.0,5.164926666666667,4.103880863306076,91.0,0.0,2.775327331733333,28.898942437359164,3.375390297628085,5.0,0.0,1.0,11.0,20.0
1753,4.415333333333334,4.831863739966552,144.0,-102.0,3.0629374577777777,69.64347624177314,0.8783363091223558,4.0,-8.0,-2.0,10.0,17.0,5.0826,4.124222427893235,144.0,0.0,2.6591139200000002,109.71106082292422,5.991392376399045,5.0,0.0,1.0,11.0,18.0
1754,4.258753333333333,4.524520216300303,93.0,-80.0,2.9336431787555552,31.553407411086447,0.05129263487185306,4.0,-7.0,-2.0,10.0,15.0,4.87862,3.848024464260657,93.0,0.0,2.568090548266667,42.38672411422516,4.034173865917591,4.0,0.0,1.0,10.0,17.0
1755,4.130633333333333,4.881118085812648,114.0,-103.0,3.0358511737777776,57.327563867355735,0.30947317280468994,4.0,-8.0,-2.0,10.0,16.0,4.856913333333333,4.159061776144704,114.0,0.0,2.6338429870222217,85.28985199339904,5.829090045394278,4.0,0.0,1.0,10.0,18.0
1756,4.09774,7.861263610610174,281.0,-316.0,3.3238548512000006,351.50136447923154,0.49509883802176496,4.0,-9.0,-2.0,10.0,17.0,5.09454,7.255104393827271,316.0,0.0,2.948037766666666,438.8425524851802,16.873471940499552,4.0,0.0,0.0,11.0,21.0
1757,4.0974,4.979457655206064,84.0,-65.0,3.1464288319999993,22.302828755666773,0.1291315095149359,4.0,-10.0,-2.0,10.0,18.0,4.924306666666666,4.163512869947485,84.0,0.0,2.7207774648888887,30.86939431238183,3.734484589517148,4.0,0.0,0.0,11.0,21.0
1758,4.316833333333333,6.251765926739173,176.0,-154.0,3.2474365799999996,87.07415884637341,0.27620280587426177,4.0,-10.0,-2.0,10.0,19.0,5.215446666666667,5.5243720178614115,176.0,0.0,2.9012098495111105,114.89622856004883,7.94721720001063,4.0,0.0,1.0,11.0,24.0
1759,4.392986666666666,5.942424608627673,133.0,-112.0,3.4954450133333332,50.75481301285273,-0.020731047681439116,4.0,-11.0,-2.0,11.0,20.0,5.393106666666666,5.0522348832773325,133.0,0.0,3.0309305772444444,73.48607528302259,5.852653559830895,5.0,0.0,1.0,12.0,23.0
1760,4.37052,4.618463358913364,85.0,-83.0,3.014377918933333,29.857607797693824,-0.17871680130425407,4.0,-7.0,-2.0,10.0,16.0,5.01332,3.911295339459152,85.0,0.0,2.615100394133333,39.1581418392937,3.871951774537977,5.0,0.0,1.0,11.0,17.0
1761,4.5696666666666665,5.356214255338983,92.0,-92.0,3.2666740711111113,30.07461969785581,0.0778168216301922,5.0,-10.0,-2.0,11.0,19.0,5.3748,4.547785854205081,92.0,0.0,2.8789362986666664,39.77771780748026,4.328698496492641,5.0,0.0,1.0,11.0,23.0
1762,4.523906666666667,6.3343383735193495,192.0,-140.0,3.6048300293333333,68.85778344805509,0.26467171570011794,5.0,-12.0,-2.0,12.0,21.0,5.589053333333333,5.4177472425098845,192.0,0.0,3.137993476799999,103.35415253002866,6.791089905041903,5.0,0.0,1.0,12.0,24.0
1763,4.349893333333333,7.244782345552587,283.0,-222.0,3.550964970311111,218.25705276247592,0.6096909180998106,4.0,-11.0,-2.0,11.0,19.0,5.43212,6.473055304509082,283.0,0.0,3.105674057066667,301.940403276848,12.934787994774062,5.0,0.0,1.0,12.0,23.0
1764,4.214786666666667,5.0513757331180775,102.0,-109.0,3.066912483377778,46.95598346654794,-0.05636361819560749,4.0,-8.0,-2.0,10.0,17.0,4.96196,4.319691041028042,109.0,0.0,2.673020175466666,64.58290866510822,5.3407943060893155,4.0,0.0,1.0,11.0,19.0
1765,4.1927,5.245971487225122,115.0,-127.0,3.203773348,43.57316332875925,-0.23555518923938457,4.0,-10.0,-2.0,10.0,18.0,5.048273333333333,4.428750814565443,127.0,0.0,2.7672400111111113,62.85128549905606,5.092292595031278,4.0,0.0,1.0,11.0,21.0
1766,4.126073333333333,4.4360992671265,124.0,-74.0,2.9867910859555558,34.09861424643125,0.6227023073768228,4.0,-7.0,-2.0,10.0,16.0,4.78598,3.7145408991817472,124.0,0.0,2.5804140616000004,56.1492169043729,3.9567669747148617,4.0,0.0,0.0,10.0,17.0
1767,4.095506666666667,5.20586263905042,119.0,-69.0,3.299793802666666,26.033230798983833,0.1982175456011173,4.0,-11.0,-3.0,11.0,19.0,5.03304,4.306115648231769,119.0,0.0,2.8039641471999994,40.333670737825194,4.000903158528824,4.0,0.0,0.0,11.0,21.0
1768,4.204846666666667,5.487074985494081,135.0,-149.0,3.233301879288889,95.7899889107061,0.20460243890979304,4.0,-9.0,-2.0,11.0,18.0,5.057673333333334,4.712601741860866,149.0,0.0,2.7823402019555554,144.58939823911808,7.920251308132729,4.0,0.0,1.0,11.0,20.0
1769,4.251406666666667,5.156993179345231,110.0,-90.0,3.1806791348444445,36.97926294399076,-0.26264923462847894,4.0,-9.0,-2.0,10.0,18.0,5.064713333333334,4.360924860117763,110.0,0.0,2.7565970489777776,50.70220709412596,4.682202237465548,4.0,0.0,1.0,11.0,21.0
1770,4.245813333333333,6.312845223715506,224.0,-149.0,3.4832642467555557,128.29112668471177,1.4262509063743185,4.0,-12.0,-3.0,11.0,20.0,5.290373333333333,5.467250613073326,224.0,0.0,3.018311729422223,199.66859860199256,9.358575277378101,5.0,0.0,1.0,12.0,23.0
1771,4.2775533333333335,5.039049522871965,92.0,-84.0,3.2616001553777774,22.54361871525263,-0.1276579901825564,4.0,-9.0,-2.0,11.0,18.0,5.10134,4.2030657036828964,92.0,0.0,2.8052218568000007,30.490558623983546,3.5806202835988796,4.0,0.0,1.0,11.0,20.0
1772,4.123753333333333,4.80252630125174,76.0,-64.0,3.2148401935999997,17.313522197227012,0.13282786450904552,4.0,-9.0,-2.0,11.0,17.0,4.934793333333333,3.9645133631250293,76.0,0.0,2.7283719924444445,25.053235627293255,3.1475600288957994,4.0,0.0,0.0,11.0,18.0
1773,4.02564,4.045655905529375,60.0,-69.0,2.8271841493333327,13.790368388820113,-0.16813935281293238,4.0,-6.0,-2.0,10.0,14.0,4.598733333333334,3.3800485046433155,69.0,0.0,2.4750736800000004,17.00264181507466,2.3439519641886886,4.0,0.0,0.0,10.0,15.0
1774,4.026966666666667,5.049456351491567,108.0,-110.0,3.0820379031111105,52.65114240444309,-0.1022959567350942,4.0,-8.0,-2.0,10.0,17.0,4.816886666666667,4.302444217805797,110.0,0.0,2.687004600444445,75.53578115067445,5.6591154185432195,4.0,0.0,0.0,11.0,19.0
1775,4.15004,7.033669820831394,199.0,-267.0,3.616633197333334,188.0142792106921,0.2714181408693174,4.0,-12.0,-3.0,11.0,20.0,5.315973333333333,6.1996529814662065,267.0,0.0,3.129862125511111,272.98458614991074,11.735146772641647,4.0,0.0,0.0,12.0,24.0
1776,4.109813333333333,4.981626221341208,91.0,-73.0,3.160596254577778,27.755552629668816,0.087630607902236,4.0,-9.0,-2.0,10.0,17.0,4.921426666666667,4.18170732386464,91.0,0.0,2.7219908577777785,39.099211298121006,4.111487134996113,4.0,0.0,0.0,11.0,20.0
1777,4.14098,5.123583346998669,102.0,-104.0,3.2279789437333335,32.856183984035646,0.006395385919611245,4.0,-9.0,-2.0,11.0,18.0,4.993206666666667,4.2972848359945415,104.0,0.0,2.760564371111111,47.71706343664052,4.441013730189758,4.0,0.0,0.0,11.0,20.0
1778,4.343553333333333,7.2504994015653415,209.0,-150.0,3.860944544177778,87.09231866459673,0.7495968923710357,4.0,-15.0,-3.0,12.0,24.0,5.666113333333334,6.271464627098363,209.0,0.0,3.366281136444444,130.5881298077593,8.046971477072415,5.0,0.0,1.0,13.0,29.0
1779,4.336153333333334,4.987545833431357,64.0,-52.0,3.3466447083555555,13.133846426824434,0.04534157719010429,4.0,-9.0,-2.0,11.0,18.0,5.186793333333333,4.095724610333249,64.0,0.0,2.8470442664,17.833036757006443,2.768965587859516,5.0,0.0,1.0,12.0,20.0
1780,4.15212,6.206649900627009,129.0,-173.0,3.4700893685333334,68.96656981228729,-0.38787993230083306,4.0,-12.0,-2.0,11.0,20.0,5.225506666666667,5.334474337183116,173.0,0.0,3.0217773863111113,98.78881825468834,6.840498442286142,4.0,0.0,1.0,12.0,25.0
