,mad,q01,q99,abs_mad,abs_q95,mad_mean_10,q01_mean_10,q05_mean_10,q95_mean_10,q99_mean_10
2096,2.9282650799999996,-7.0,16.0,2.640021325866667,10.0,1.3455287030537961,-1.7,2.0,6.7,10.5
2097,2.6129015493333334,-4.0,13.0,2.3579030855111114,10.0,1.1430643280043289,0.0,2.2,6.7,8.6
2098,2.6570098816,-5.0,14.0,2.390481510222223,10.0,1.204066908547718,-0.5,2.2,6.7,9.5
2099,2.5353556382222227,-3.0,13.0,2.327044380266667,10.0,1.1003985808015946,0.9,2.5,6.7,8.4
2100,2.6778757976888894,-5.0,14.0,2.4142494906666663,10.0,1.182350682092055,-0.1,2.4,7.0,9.4
2101,2.625821459911111,-4.0,13.0,2.394332378666666,10.0,1.1259984950635908,0.3,2.5,6.9,9.1
2102,2.636373677511111,-4.0,14.0,2.3927512300444445,10.0,1.1670437859062843,-0.2,2.5,6.9,9.4
2103,2.6814329695111105,-5.0,14.0,2.428198362755556,10.0,1.1781175908296762,0.0,2.4,6.9,9.2
2104,2.6362389016888885,-5.0,14.0,2.3682615822222224,10.0,1.167394525487105,-0.1,2.3,6.9,9.5
2105,2.7047708549333334,-5.0,14.0,2.435442106666667,10.0,1.2276539094718046,-0.5,2.3,7.1,9.8
2106,2.6780331783999998,-5.0,14.0,2.4097528911111117,10.0,1.1952897752433196,-0.3,2.3,6.8,9.4
2107,2.7613013186666664,-5.0,15.0,2.4630505349333336,10.0,1.2545795219683722,-0.7,2.2,6.9,10.1
2108,2.667629405511112,-4.0,14.0,2.4217341448000003,10.0,1.183863912145325,-0.1,2.4,6.9,9.2
2109,2.7350794146666666,-5.0,14.0,2.453238686222222,10.0,1.238195885902136,-0.6,2.2,6.8,9.5
2110,2.8580407930666674,-7.0,15.0,2.5197365877333335,10.0,1.3247198311574138,-2.0,1.8,6.9,10.5
2111,2.6867551045333333,-5.0,14.0,2.403169917511111,10.0,1.1806791759973414,-0.7,2.2,6.7,9.4
2112,2.6011915253333333,-4.0,14.0,2.3580798789333337,10.0,1.1451295485522488,0.2,2.4,7.0,9.2
2113,2.7914402222222217,-5.0,15.0,2.5152218890666678,10.0,1.2540521377152716,-0.7,2.3,7.1,10.1
2114,2.957471799111112,-7.0,16.0,2.596458538222223,11.0,1.359768704673838,-1.9,1.8,7.2,11.1
2115,2.8757173013333333,-7.0,16.0,2.5652661354666675,10.0,1.309085385666906,-1.6,2.1,7.0,10.7
2116,3.104769295466667,-9.0,18.0,2.745204132888889,11.0,1.4728320726265196,-3.1,1.8,7.3,12.3
2117,2.5748518823999995,-4.0,13.0,2.3189927584,10.0,1.122208128499915,0.1,2.1,6.6,8.6
2118,3.0950552188444433,-9.0,18.0,2.819872130311111,10.0,1.4335142218704175,-2.8,2.1,6.9,11.8
2119,2.7813190367111114,-6.0,15.0,2.478715468711111,10.0,1.251461514031978,-1.1,2.2,7.0,10.3
2120,3.029553498222222,-8.0,17.0,2.7573096696,11.0,1.4171253089131963,-2.2,2.2,7.4,11.7
2121,2.7798576037333333,-5.0,15.0,2.4797338066666668,10.0,1.2454483416907223,-0.5,2.2,7.1,9.8
2122,3.044305370933334,-8.0,17.0,2.7822914214222227,11.0,1.4845363077237075,-3.1,2.1,7.3,12.3
2123,2.661126783466666,-5.0,14.0,2.417249858933334,10.0,1.1928802663242566,-0.4,2.5,7.1,10.0
2124,2.6187401904,-4.0,13.0,2.3619415987555556,10.0,1.1446948381130053,0.2,2.4,6.9,9.2
2125,2.7243869052444447,-5.0,15.0,2.4894271221333333,10.0,1.248832317782338,-0.6,2.4,7.3,10.3
2126,2.7060664081777777,-5.0,14.0,2.517079687466667,10.0,1.2347718526571403,-0.2,2.6,7.3,10.1
2127,2.750576951466666,-5.0,15.0,2.461176781866667,10.0,1.2479183342320463,-0.6,2.2,7.1,10.0
2128,2.832794716533334,-6.0,15.0,2.547574075644444,11.0,1.3076344347313504,-1.0,2.2,7.2,10.6
2129,2.674232211733333,-5.0,14.0,2.3996497277333337,10.0,1.2005502642430614,-0.4,2.2,6.9,9.5
2130,2.7662775408000004,-5.0,14.0,2.5012681856,10.0,1.2743413563573565,-0.9,2.3,7.1,10.0
2131,2.8378233123555563,-6.0,15.0,2.5666879453333333,10.0,1.286947130240397,-0.9,2.2,7.1,10.3
2132,3.6837980919111115,-13.0,22.0,3.3238333868444445,12.0,1.9213365299201126,-6.0,1.3,8.0,15.7
2133,3.2432566927111104,-10.0,19.0,2.8409334783111113,11.0,1.5571392717024586,-3.8,1.4,7.3,12.8
2134,3.0749150271111114,-9.0,18.0,2.703645059733333,11.0,1.4771458167669538,-3.2,1.6,7.1,12.1
2135,3.031687305422222,-7.0,16.0,2.695347605333333,11.0,1.42906954192038,-2.3,1.8,7.2,11.1
2136,2.892196205866667,-7.0,16.0,2.5396668464,10.0,1.3181401053740074,-1.7,1.8,6.9,10.6
2137,2.904485429333333,-7.0,16.0,2.572112330311111,10.0,1.3544065738596662,-1.7,1.9,7.1,10.8
2138,2.683720212,-5.0,14.0,2.4392942714666663,10.0,1.1910968192236915,-0.2,2.4,7.1,9.5
2139,3.0757720277333336,-8.0,17.0,2.7266026847999996,11.0,1.4674384284575257,-2.6,1.7,7.5,11.8
2140,3.3222933152,-8.0,17.0,3.0146120746666676,11.0,1.669541914317145,-2.5,1.7,7.6,11.8
2141,3.021567661777778,-7.0,16.0,2.6284735512,11.0,1.4292896820697387,-2.0,1.7,7.5,11.1
2142,3.2577500288,-9.0,18.0,2.8954328469333324,11.0,1.5711559360961704,-3.6,1.6,7.4,12.4
2143,3.2145295199999997,-10.0,18.0,2.808268325333333,11.0,1.5752570841125015,-3.9,1.3,7.2,12.6
2144,2.9825243902222227,-7.0,16.0,2.637314033777778,11.0,1.389286781839055,-1.9,1.8,7.1,10.8
2145,2.986536221244444,-8.0,16.0,2.5706795664888884,11.0,1.3950951913072807,-2.0,1.4,7.1,10.8
2146,2.5930951341333333,-4.0,13.0,2.3339106175999995,10.0,1.146314282813873,0.0,2.1,6.7,8.6
2147,2.9929945479111115,-8.0,16.0,2.6136442773333335,11.0,1.3628854922860203,-2.1,1.7,7.0,10.8
2148,2.681178970222222,-5.0,14.0,2.393630430311111,10.0,1.1930566277981098,-0.5,1.9,6.6,9.2
2149,3.413881074844445,-12.0,20.0,3.0154709710222223,12.0,1.7174272300004176,-5.4,1.1,7.5,13.9
2150,3.235034127911111,-9.0,18.0,2.8784581124444446,11.0,1.569961016007839,-3.209999999999991,1.5,7.1,11.9
2151,3.3091394141333335,-10.0,19.0,2.862925680000001,11.0,1.6016185956389835,-4.0,1.1,7.4,12.4
2152,3.0046505677333335,-8.0,17.0,2.6428929810666664,10.0,1.4106769442259814,-2.5,1.7,7.0,11.3
2153,3.134598088711111,-9.0,18.0,2.772440563733334,11.0,1.4764761902275132,-3.3,1.6,7.1,12.1
2154,2.8924225962666665,-6.0,15.0,2.5294092899555554,11.0,1.3260699743786288,-1.3,1.8,7.2,10.3
2155,3.1032605999999996,-7.0,15.0,2.782851821333334,10.0,1.5147708372250697,-2.1,1.7,7.0,10.7
2156,3.416525956000001,-12.0,21.0,2.9808262339555562,12.0,1.6979755247369228,-5.0,1.0,7.65,13.9
2157,2.8086245237333327,-6.0,14.0,2.4762593029333333,10.0,1.3136633358577818,-1.4,1.8,7.0,10.1
2158,3.304519364711111,-10.0,19.0,2.8873661886222224,12.0,1.5990254762606597,-3.609999999999991,1.5,7.8,13.0
2159,3.0720722904888884,-8.0,17.0,2.709428862222223,11.0,1.4428185783952607,-2.2,1.7,7.4,11.3
2160,2.856812117511111,-6.0,14.0,2.5195688287111118,10.0,1.3442940658617781,-1.1,1.8,7.0,10.0
2161,3.0955355861333334,-8.0,17.0,2.7347519450666664,11.0,1.4686184296445313,-2.6,1.7,7.5,11.6
2162,3.478507503644445,-12.0,21.0,3.040425482222222,12.0,1.7648801359827497,-5.0,1.0,7.8,14.1
2163,3.2893285664888885,-9.0,18.0,2.911522684266667,11.0,1.6023095174271105,-3.409999999999991,1.4,7.4,12.1
2164,3.2063473429333333,-9.0,18.0,2.797548922222222,11.0,1.57285313757646,-3.6,1.4,7.7,12.9
2165,3.347593684266667,-11.0,19.0,2.9383186840888893,11.0,1.6350709012085567,-4.3,1.3,7.5,13.1
2166,3.394048920533333,-11.0,20.0,2.962473306488889,12.0,1.718409481218139,-5.2,1.0,7.6,13.7
2167,3.280756949333333,-10.0,19.0,2.860075824711111,11.0,1.5702136960351993,-3.5,1.3,7.3,12.2
2168,3.0938514176,-8.0,17.0,2.6754280853333334,11.0,1.461509448192349,-2.6,1.5,7.3,11.3
2169,3.6278075527111113,-13.0,22.0,3.2246846656,12.0,1.8226123149252753,-5.8,1.2,7.8,14.9
2170,3.2542472922666668,-9.0,18.0,2.8616241765333323,11.0,1.5614420055794782,-3.2,1.5,7.5,12.4
2171,2.9513480686222224,-7.0,16.0,2.601978496177778,11.0,1.351321723075344,-1.6,1.9,7.1,10.7
2172,3.072335360622222,-8.0,17.0,2.6820299248888886,11.0,1.4418752081364477,-2.0,1.7,7.4,11.2
2173,3.1421761840000006,-9.0,18.0,2.718647438666667,11.0,1.5033565409461636,-3.109999999999991,1.4,7.3,11.9
2174,3.1323842485333335,-9.0,17.0,2.6796301777777782,11.0,1.5018162867167564,-2.9,1.2,7.3,11.4
2175,3.6343025095111114,-13.0,22.0,3.1646548106666663,12.0,1.8474240767895986,-5.8,0.8,8.0,14.9
2176,3.3990111875555558,-11.0,20.0,2.964999672888889,12.0,1.672583033009329,-4.7,1.1,7.6,13.2
2177,3.3718552103111117,-11.0,20.0,2.92416866,12.0,1.672397580168989,-4.8,1.1,7.6,13.3
2178,3.3072677013333336,-9.0,18.0,2.864303634666667,11.0,1.6466153095359959,-3.8099999999999907,1.2,7.6,12.6
2179,3.440024264266667,-11.0,20.0,2.9814285011555555,12.0,1.7090204226804704,-4.7,1.0,7.5,14.0
2180,3.4181462355555556,-11.0,20.0,2.9743082000000003,12.0,1.6650573844652632,-4.4,1.1,7.6,13.4
2181,2.9460474545777777,-7.0,16.0,2.5770741247999998,10.0,1.3609581820912906,-1.9,1.6,6.9,10.4
2182,3.1392684376888886,-9.0,17.0,2.7341885966222215,11.0,1.5266403833234268,-2.9,1.4,7.3,11.8
2183,3.4788190194666666,-12.0,21.0,3.0091386823111113,12.0,1.7660786506535284,-5.6099999999999905,0.7,7.6,14.0
2184,3.369836848444445,-10.0,19.0,2.9269677196444444,12.0,1.671485886413465,-3.8,1.1,7.7,12.7
2185,3.3672531568,-11.0,20.0,2.944921094844445,11.0,1.6686862606373394,-4.4,1.1,7.4,13.3
2186,3.207698272888889,-10.0,18.0,2.7780769777777774,11.0,1.5535332419429804,-3.7,1.2,7.2,12.0
2187,3.683151570488889,-13.0,22.0,3.2639587356444437,12.0,1.8811018488810103,-6.2,0.9,7.8,14.6
2188,3.4252876600888884,-11.0,21.0,3.0154704970666666,12.0,1.7007734850331973,-4.1,1.4,8.2,13.8
2189,3.6142215272000007,-13.0,23.0,3.214804570577778,12.0,1.8316065880901204,-5.9,1.4,8.2,15.5
2190,3.1244268501333328,-8.0,17.0,2.7646066044444444,11.0,1.5177400664463319,-2.9,1.7,7.6,12.1
2191,4.054454151377778,-17.0,26.0,3.6123850231111105,14.0,2.1971889316152473,-9.3,0.7,8.7,18.8
2192,3.1289602065777773,-8.0,18.0,2.7698263114666664,12.0,1.4925582650141471,-2.1,1.9,7.9,12.0
2193,3.3337226970666665,-9.0,19.0,2.9467888608000004,12.0,1.6615198171432526,-3.6,1.6,8.2,13.3
2194,3.2183529472,-9.0,18.0,2.851009337155556,11.0,1.5654862989512346,-3.2,1.7,7.6,12.0
2195,3.494268797866667,-11.0,20.0,3.059764138666666,12.0,1.7677616157766183,-4.6,1.2,8.0,13.6
2196,3.6121740724444438,-10.0,20.0,3.186432966488889,12.0,1.8640200712180743,-4.4,1.1,8.1,13.6
2197,3.8071486736000004,-13.0,23.0,3.3585603304,13.0,1.9729589421304032,-6.4,1.0,8.5,15.5
2198,3.474590048000001,-11.0,21.0,3.1116333013333333,12.0,1.748648097663253,-4.3,1.6,8.2,14.3
2199,2.935602615466667,-6.0,16.0,2.5952666533333333,11.0,1.3735250451629513,-1.6,1.9,7.2,10.7
2200,3.697056366666667,-12.0,21.0,3.2034701208000005,13.0,1.8614361327280906,-5.3,0.9,8.3,14.2
2201,3.931481220266667,-16.0,25.0,3.468973808,13.0,2.042928351941024,-7.2,0.9,8.3,16.1
2202,3.730982186311111,-14.0,23.0,3.2088419687999994,13.0,1.865734511558076,-6.0,0.7,8.3,15.0
2203,4.341424708799999,-18.0,27.0,3.832293174222221,15.0,2.360807000296686,-9.0,0.2,9.2,18.6
2204,3.3048872221333334,-9.0,18.0,2.8491731444444444,12.0,1.6059238625132868,-3.2,1.2,7.8,12.2
2205,3.8394947955555563,-14.0,22.0,3.4231330499555557,12.0,2.0577888798975477,-6.8,0.9,8.2,15.5
2206,3.608465767822222,-12.0,22.0,3.1266841048888887,13.0,1.8226327411452374,-5.1,1.1,8.3,14.6
2207,3.4647304888888897,-11.0,21.0,3.0289448799999996,12.0,1.7128413219924106,-4.5,1.2,7.8,13.9
2208,3.886768401777777,-15.0,24.0,3.4152147952,13.0,2.035427560708635,-7.4,0.7,8.4,16.5
2209,3.787951898666666,-13.0,22.0,3.2287878826666674,13.0,1.9717868121101316,-5.9,0.3,8.5,14.8
2210,3.5089091375111114,-11.0,20.0,3.0212282066666667,12.0,1.746813379885947,-4.3,0.9,8.0,13.310000000000583
2211,2.9971143509333333,-7.0,16.0,2.6403113472,11.0,1.414947693002682,-1.9,1.8,7.3,11.1
2212,3.865491073333333,-13.0,23.0,3.309576974133333,13.0,1.9965857498222699,-6.1,0.6,8.8,15.7
2213,3.5775304988444443,-12.0,20.0,3.1156579751111115,12.0,1.8157397330313005,-4.8,1.0,8.0,13.7
2214,4.0522735593777774,-16.0,25.0,3.514406253777778,14.0,2.1395410371421097,-8.8,0.3,8.7,17.5
2215,3.742616820800001,-14.0,23.0,3.2347405234666677,13.0,1.8735534430017016,-6.0,0.7,8.1,14.9
2216,4.105550014666667,-15.0,25.0,3.5211838421333335,14.0,2.2416754850681766,-8.1,0.2,8.9,17.6
2217,3.932864511111111,-16.0,25.0,3.3844236005333332,14.0,2.002772610409935,-7.4,0.5,8.5,16.2
2218,3.4148028240000006,-11.0,20.0,2.9998169680000006,12.0,1.7026046510065218,-4.7,1.3,7.6,13.410000000000583
2219,3.400942564711111,-10.0,19.0,2.9772955331555564,12.0,1.7043798322263224,-4.2,1.3,7.9,13.3
2220,3.9704259946666673,-16.0,25.0,3.4911024817777783,13.0,2.0496894082301056,-8.0,0.7,8.4,16.8
2221,3.4023504981333335,-11.0,20.0,2.9651080888888885,12.0,1.6786768866853876,-4.3,1.2,7.8,13.5
2222,3.552283824,-12.0,21.0,3.0837936783999993,12.0,1.7886490737163763,-5.3,1.0,8.0,14.3
2223,3.6986766094222214,-14.0,24.0,3.2680498384,13.0,1.8658701302940586,-6.2,1.1,8.1,15.8
2224,3.5867735253333337,-13.0,22.0,3.1541636906666666,12.0,1.8125494370872726,-5.8,1.1,7.9,15.0
2225,3.9827078901333346,-15.0,24.0,3.49960672,13.0,2.120758405818413,-7.6,0.4,8.0,16.7
2226,3.933386989333332,-17.0,25.0,3.413923946666667,14.0,2.046164503627576,-8.3,0.3,8.4,17.0
2227,3.4355814151999993,-11.0,20.0,3.0085106422222223,12.0,1.7023060700934427,-4.5,1.2,7.7,13.7
2228,3.591613003377778,-12.0,21.0,3.082143541333333,12.0,1.8022580680533702,-5.3,0.7,8.1,14.2
2229,3.3705504570666664,-10.0,18.0,2.918964671288889,11.0,1.6903050697677187,-3.8,1.0,7.7,12.8
2230,3.8029158192000003,-13.0,22.0,3.301138719555555,13.0,1.9993586284866163,-6.4,0.5,8.2,15.010000000000582
2231,3.7448199939555558,-13.0,22.0,3.198998721244444,13.0,1.970017078335116,-6.2,0.4,8.3,15.2
2232,3.192490921955556,-9.0,18.0,2.7653426190222223,11.0,1.5446973319589241,-2.709999999999991,1.4,7.5,12.0
2233,3.797581158133333,-14.0,23.0,3.3216818096888887,13.0,1.9544756400851424,-6.9,0.7,8.2,16.0
2234,5.625156685333333,-33.0,40.0,5.418307925333334,17.0,3.3342908267002014,-20.6,-1.1,9.8,29.3
2235,3.8997920725333333,-15.0,23.0,3.44453136,12.0,2.035373088723304,-7.3,0.4,7.9,15.6
2236,3.828178626133333,-14.0,22.0,3.27603952,13.0,2.004227386728967,-6.6,0.3,8.4,15.4
2237,4.789366766666666,-23.0,31.0,4.197235243733332,16.0,2.7546207639705975,-13.8,-1.2,9.8,22.110000000000586
2238,4.864470924,-19.0,28.0,4.473322358666668,14.0,2.6861790544029502,-10.4,-0.2,9.0,19.6
2239,6.399343406222223,-32.0,41.0,6.235607607733333,19.0,3.7914607336832282,-22.1,-1.8,10.9,30.5
2240,4.4978948109333325,-18.0,29.0,3.885725236711111,15.0,2.4129448762007644,-9.7,-0.2,9.5,19.4
2241,3.901281874933334,-14.0,23.0,3.3532030810666664,13.0,2.0384910887920866,-6.7,0.4,8.5,15.9
2242,3.52152296,-11.0,20.0,3.0003059653333337,12.0,1.7689900172159239,-4.7,0.7,8.1,13.6
2243,5.721757525333333,-31.0,41.0,5.268060552711111,19.0,3.300648351279819,-18.0,-1.6,10.9,27.7
2244,4.022006269866666,-15.0,24.0,3.4791100416000003,13.0,2.0829600138363373,-7.1,0.4,8.5,15.8
2245,11.502408511466667,-73.0,81.01000000000931,13.039697543466668,32.0,7.502348325750637,-51.80999999999999,-5.9,14.6,57.8
2246,5.981328576444444,-28.0,38.0,5.308663107466668,20.0,3.3599585075472773,-15.3,-2.0,11.6,24.9
2247,27.06122178488889,-247.0,254.0,36.1487817344,71.0,18.156495145245163,-175.21999999999997,-17.1,27.1,186.63000000000173
2248,3.6172063962666665,-10.0,20.0,3.086728926933333,13.0,1.7071685091775164,-3.3,1.1,8.1,12.6
2249,3.283480548,-8.0,18.0,2.914001556,12.0,1.5537042682966382,-2.2,1.8,7.8,12.1
2250,2.8817468938666666,-6.0,16.0,2.5685502351999996,11.0,1.2830138540480807,-1.0,2.1,7.1,10.1
2251,2.8616667456,-7.0,16.0,2.5274485376,10.0,1.2711420924838754,-1.2099999999999909,2.1,7.0,10.4
2252,2.773519574755555,-6.0,15.0,2.4721614005333334,10.0,1.2002775974440272,-0.9,2.3,6.8,9.9
2253,2.6379960106666664,-5.0,14.0,2.3773492536888883,10.0,1.1352890465452115,-0.3,2.5,6.8,9.4
2254,2.535864622933334,-4.0,13.0,2.313663926755556,10.0,1.076102884498836,0.3,2.4,6.5,8.5
2255,2.329237650311111,-2.0,12.0,2.176709147733333,9.0,0.9450313820437323,1.8,2.9,6.7,7.8
2256,2.6019215447999997,-4.0,14.0,2.375041129866667,10.0,1.11570022215236,0.0,2.6,6.7,9.010000000000582
2257,2.439613952888889,-3.0,12.0,2.2471983087111114,10.0,1.0267499918760583,0.9,2.6,6.6,8.2
2258,2.6882628653333334,-5.0,14.0,2.4716201066666663,10.0,1.1834122874186503,-0.1,2.6,7.0,9.5
2259,2.5129720369777773,-4.0,13.0,2.2861034747555555,10.0,1.049782289971136,0.8,2.5,6.7,8.4
2260,2.6621652000000005,-5.0,14.0,2.412255321422222,10.0,1.1509981930351265,0.0,2.5,6.9,9.5
2261,2.5983680462222223,-4.0,14.0,2.4361099719111112,10.0,1.1440351885841038,0.5,2.8,7.2,9.7
2262,2.5431128804444447,-4.0,14.0,2.3725633108444444,10.0,1.1120795421815755,0.4,2.8,7.0,9.4
2263,2.6292320549333335,-4.0,15.0,2.470383923377778,10.0,1.174611663428787,0.1,2.9,7.2,10.1
2264,2.9512135149333334,-7.0,17.0,2.7408629056,11.0,1.355557033057295,-1.6,2.5,7.3,11.6
2265,2.4081097571555548,-3.0,13.0,2.269693186666667,10.0,1.0184607387333005,1.5,2.9,7.0,8.6
2266,2.5971593937777775,-4.0,14.0,2.3669214128,10.0,1.1104750763003348,0.3,2.6,6.7,9.1
2267,2.6794846256,-6.0,15.0,2.422024312,10.0,1.1690901996552343,-0.8,2.5,6.9,10.2
2268,2.4651239504,-3.0,13.0,2.2570537428444446,10.0,1.036930326821825,0.8,2.6,6.7,8.5
2269,2.3880593328,-3.0,12.0,2.2054711850666666,9.0,0.9817187662110912,1.2,2.6,6.5,7.9
2270,2.544734546666666,-4.0,13.0,2.325747953422222,10.0,1.0983621224605917,0.3,2.5,6.6,8.9
2271,2.2950335537777784,-2.0,12.0,2.1470239573333334,9.0,0.9370043522512768,1.7,2.8,6.6,7.7
2272,2.3600395306666666,-3.0,13.0,2.2436301610666667,10.0,1.000048408048792,1.5,3.0,7.0,8.5
2273,2.4565116430222225,-3.0,13.0,2.316057460266666,10.0,1.051515247510913,1.2,3.0,7.1,9.0
2274,2.3935842368,-3.0,13.0,2.2587517015111116,10.0,1.0186787894141527,1.3,2.9,7.0,8.4
2275,2.4999233466666664,-3.0,13.0,2.3309937719999994,10.0,1.0683887174932334,1.0900000000000092,2.8,6.9,8.8
2276,2.430259928177778,-3.0,13.0,2.232361496177778,10.0,1.0141913337089563,1.1,2.7,6.8,8.4
2277,2.5627775386666665,-4.0,13.0,2.3311323296,10.0,1.1112185673210253,0.1,2.3,6.5,8.6
2278,2.6794040458666664,-4.0,14.0,2.421299157688889,10.0,1.2001823937177007,-0.2,2.3,6.8,9.3
2279,2.5423631330666665,-3.0,13.0,2.3325748934222217,10.0,1.0665110046277824,1.0,2.6,6.7,8.4
2280,2.431456204,-3.0,12.0,2.2440361921777776,9.0,1.0243719443233577,1.2,2.5,6.6,7.9
2281,2.6143563248,-4.0,14.0,2.3623402190222227,10.0,1.148713769463633,-0.1,2.3,6.7,9.2
2282,3.491442720711111,-14.0,23.0,3.138158315377778,12.0,1.7100420313587228,-6.5,1.4,7.5,15.3
2283,2.619033445333333,-4.0,14.0,2.3629595962666667,10.0,1.1385974203648264,0.1,2.4,6.9,9.2
2284,2.7630061855999997,-5.0,15.0,2.5032199093333327,10.0,1.2184445390916239,-0.5,2.4,6.9,9.9
2285,2.6530087888000002,-5.0,14.0,2.3895038130666673,10.0,1.1646513610461362,-0.1,2.4,7.0,9.5
2286,2.788581858844444,-6.0,15.0,2.5348413484444454,10.0,1.2811761979004028,-1.1,2.3,7.2,10.4
2287,2.8587947477333335,-6.0,16.0,2.659507384533333,11.0,1.3436630496354358,-0.8,2.5,7.3,10.7
2288,2.6121751795555554,-4.0,14.0,2.355737493333333,10.0,1.1450659972374309,0.2,2.4,7.0,9.2
2289,2.537736543111111,-3.0,13.0,2.3212364218666663,10.0,1.1070505704208462,0.8,2.6,7.1,9.1
2290,2.9665643562666664,-8.0,18.0,2.688548046222222,11.0,1.3769120692736516,-2.6,2.3,7.3,12.1
2291,2.7419334528000006,-5.0,14.0,2.434089065066667,10.0,1.2283128497778248,-0.8,2.0,6.8,9.9
2292,2.9121637703111114,-7.0,16.0,2.5932995571555564,11.0,1.3288625473173288,-1.6,2.1,7.3,11.0
2293,2.7263630688888894,-5.0,14.0,2.447707999733333,10.0,1.2147729694142582,-0.3,2.2,7.0,9.6
2294,3.2189902343999997,-10.0,19.0,2.8764633754666664,11.0,1.5441926229601064,-3.4,1.7,7.5,12.6
2295,2.899025876088889,-6.0,16.0,2.5808236501333335,11.0,1.3646957714507804,-1.7,2.0,7.2,11.2
2296,2.8557042506666663,-7.0,16.0,2.5633175690666667,11.0,1.282888444768307,-1.5,2.2,7.2,10.8
2297,2.6573158115555557,-4.0,14.0,2.407948827733333,10.0,1.1987717344792257,-0.1,2.4,7.0,9.7
2298,2.731357681066667,-5.0,15.0,2.4830291996444447,10.0,1.2423824203778684,-0.8,2.4,7.1,10.3
2299,2.667339333333333,-5.0,14.0,2.4106496661333336,10.0,1.1642381205787677,-0.3,2.4,6.9,9.6
2300,2.8746003573333327,-6.0,15.0,2.590332766666667,10.0,1.3307221279447536,-1.4,2.1,6.8,10.3
2301,2.7211165447111108,-5.0,14.0,2.4239192695111105,10.0,1.2176151772778587,-0.6,2.1,6.8,9.8
2302,2.658157407644445,-5.0,14.0,2.3905757461333335,10.0,1.15973793006544,-0.1,2.3,6.7,9.1
2303,2.5577942058666663,-4.0,13.0,2.335284244622223,10.0,1.1267168976782074,0.4,2.4,6.7,8.7
2304,2.5259157111111112,-4.0,13.0,2.2819322552000005,10.0,1.0907817748194968,0.1,2.2,6.6,8.6
2305,2.3944185456000002,-3.0,12.0,2.204902805333334,9.0,1.0144040206439562,1.0,2.4,6.5,7.9
2306,2.5476774671111113,-4.0,13.0,2.305219757688889,10.0,1.1132587674888113,0.2,2.3,6.7,8.8
2307,2.498008941688888,-4.0,12.0,2.2796472177777782,9.0,1.0751502268500142,0.6,2.2,6.5,8.2
2308,2.882024366044445,-7.0,16.0,2.560833822222223,10.0,1.2973210727383728,-1.7,2.0,6.9,10.6
2309,2.8073861572444443,-6.0,15.0,2.502074548000001,10.0,1.274866274181161,-1.6,1.9,6.7,10.0
2310,2.753332133333333,-6.0,15.0,2.4505249952,10.0,1.2245145994770181,-1.3,1.8,6.5,9.6
2311,2.7185461491555563,-6.0,14.0,2.4382099783111117,10.0,1.2223268737844775,-1.2,1.9,6.5,9.6
2312,2.7807047241777774,-6.0,15.0,2.479659184,10.0,1.2847234873401432,-1.6,1.8,6.6,10.0
2313,2.8482459739555552,-7.0,15.0,2.5324065747555555,10.0,1.3011761315804444,-1.9,2.0,6.8,10.7
2314,3.074083488977778,-9.0,18.0,2.746765381866666,11.0,1.4357086997598643,-2.8,1.9,7.1,11.8
2315,2.5616129262222227,-4.0,13.0,2.330673680533333,10.0,1.116157817177671,0.4,2.4,6.7,8.7
2316,2.835214118133333,-6.0,16.0,2.5614578802666665,10.0,1.3225084046475275,-1.3,2.3,7.0,10.8
2317,2.991493896533334,-8.0,16.0,2.6363636270222215,10.0,1.4157322430125254,-2.8,1.7,6.9,11.4
2318,2.755971765333333,-5.0,14.0,2.4685405024000007,10.0,1.2306603787973005,-0.7,2.05,6.7,9.7
2319,2.4814688137777776,-4.0,12.0,2.2546004976,9.0,1.0824354286213336,0.4,2.0,6.4,8.0
2320,3.0995056733333337,-9.0,18.0,2.735451572533333,11.0,1.494490748016262,-3.8,1.5,6.8,12.3
2321,2.8124094282666667,-6.0,15.0,2.512328995555556,10.0,1.279058331275143,-1.6,2.0,6.7,10.2
2322,2.5287589660444443,-4.0,13.0,2.2938362392888885,10.0,1.0921742891517594,0.3,2.3,6.6,8.5
2323,2.9383113871111113,-8.0,16.0,2.5631901604444445,10.0,1.3703845629386129,-2.4,1.7,7.0,11.1
2324,2.844737077333333,-6.0,15.0,2.5123626483555555,10.0,1.3310711364111798,-1.9,1.8,6.9,10.410000000000583
2325,2.863394749333333,-7.0,15.0,2.538166402133333,10.0,1.3075007258601006,-1.6,1.6,6.6,9.7
2326,2.6737638333333336,-5.0,14.0,2.385291214044444,10.0,1.1764878822038414,-0.4,2.0,6.7,8.9
2327,2.798822696888889,-7.0,15.0,2.498726638755555,10.0,1.282805426699771,-1.7,1.9,6.6,10.6
2328,2.6904140625777777,-6.0,14.0,2.396813377066666,10.0,1.2086946731516997,-1.0,1.7,6.5,9.3
2329,2.7885021312,-6.0,15.0,2.4755691392000005,10.0,1.2615302314329295,-1.7,1.9,6.7,10.1
2330,2.9505315104,-7.0,16.0,2.6009995192888886,10.0,1.367093552144721,-1.809999999999991,1.8,6.9,10.6
2331,2.9359603871999997,-7.0,15.0,2.609643330133333,10.0,1.4068025639365165,-2.1,1.8,6.8,10.7
2332,3.203856572711111,-9.0,18.0,2.8589107977777783,11.0,1.5731004349579223,-3.6,1.6,7.0,12.2
